heating_storage,electrical_storage,cooling_or_heating_device
0.07241937,-0.002100939,0.24884681
0.14006603,-0.003072252,0.33547744
0.10812546,0.0057586743,0.3545396
0.087060824,0.010688275,0.36206725
0.09723503,0.015029163,0.31187588
0.07171472,0.03384435,0.34274763
0.03130324,0.030965157,0.34903485
0.16478536,0.03818294,0.11529093
0.06451932,0.052451048,0.056538723
0.025231333,0.02707776,0.13521278
-0.011059667,0.031118833,0.15131424
-0.06997687,0.015202557,0.050254896
0.0104538705,0.044402555,-0.0238756
-0.008341128,0.039994672,0.13574757
-0.0068236454,0.02424197,0.150757
-0.01863262,0.039708916,0.11425355
0.03297271,0.014395626,0.1857297
0.019806951,0.00778338,0.14084382
0.030555341,-0.0028944467,0.017481409
0.03334402,-0.0041024294,-0.017977837
0.07046832,-0.014765292,0.066846624
0.06770267,-0.011073064,0.029916286
0.14219975,0.001597638,0.10697375
0.14948039,0.015194042,0.22154678
0.047042042,-0.029206745,0.21410976
0.12333034,-0.02951906,0.20959707
0.12742749,-0.029549202,0.26106927
0.14448395,-0.024312744,0.31784296
0.12060982,-0.029680636,0.31816763
0.14918962,-0.033744033,0.2908906
0.13998273,-0.023379544,0.31805643
0.120211735,-0.017429441,0.19165976
0.08519738,-0.0538203,0.17519034
0.041768152,-0.03386258,0.07875761
0.06921291,-0.047859248,0.11757054
0.010030586,-0.0032184958,0.15152986
0.061636414,0.016527522,0.21527086
0.027500723,-0.0056091696,0.14116135
0.05440133,0.005237501,0.18950966
0.05285009,0.011919909,0.20844047
0.0298641,0.0029351888,0.13275576
0.041133303,-0.02987865,0.15971684
0.032058172,-0.006108733,0.016661793
0.032844197,-0.01176784,-0.07417641
0.0614196,-0.005263679,0.005581335
0.109395355,-0.017761813,0.012286954
0.13245855,-0.014166442,0.06760019
0.09149794,0.017224332,0.21146469
0.11128805,0.025816314,0.14333688
0.110141784,0.035287723,0.2672238
0.12719662,0.022328073,0.3786742
0.14576568,0.030622957,0.380615
0.14370108,0.040666413,0.38671574
0.14079466,0.03069852,0.32147515
0.11468977,0.0199313,0.31109005
0.10820824,0.025258083,0.24441896
0.12804899,0.07259297,0.3132038
0.093949,0.015567807,0.09724232
0.08719491,0.061221275,0.34259573
0.070449404,0.02120124,0.19164069
0.10260262,0.04531889,0.30688426
0.10015309,-0.012918921,0.20158418
0.008634383,-0.010655622,0.30211282
0.018129881,-0.012668593,0.36259258
-0.048687007,-0.03154826,0.40556848
0.011179471,-0.04554263,0.39211795
0.038616206,-0.025272503,0.2955348
-0.002526256,0.02921165,0.1800732
0.03947723,0.041391004,0.081431165
0.039241295,0.049839035,0.20724314
0.061843216,0.043613426,0.12704642
0.08508928,0.09726439,0.15626112
0.056400117,0.013431693,0.34631374
0.120023556,-0.025059586,0.15379149
0.039873943,0.02481184,0.33316812
0.052531734,0.023600686,0.40248707
0.02059597,0.01119711,0.3889699
-0.0032400512,0.020690823,0.38091108
-0.017446527,0.011714135,0.34947965
-0.083268866,0.016735611,0.3819755
-0.06177025,0.008855455,0.26210138
-0.07774818,-0.015411961,0.26958498
-0.06674983,-0.017944098,0.23911102
-0.1211002,0.012886976,0.23440842
-0.039407697,-0.0016296282,0.25717255
-0.11374301,-0.059670575,0.27737162
-0.11577075,-0.047038224,0.20995604
-0.086326934,-0.04152463,0.2606461
-0.04067806,-0.051467594,0.1444222
-0.069310956,-0.020037329,0.1863435
0.030056396,-0.045671444,0.13933516
-0.029991094,-0.040019076,0.15834722
-0.0029816125,-0.03461527,0.06845526
0.016445423,-0.009886982,0.123730645
0.049372032,0.009284627,0.21218704
0.029202795,0.014317943,0.1930913
0.059892964,0.03577474,0.36664593
0.01188959,0.045517553,0.3040204
0.0980237,0.08939721,0.3993215
0.15051366,0.07870708,0.34428626
0.09492218,0.085075796,0.39012656
0.1408837,0.08354386,0.37432146
0.130752,0.07707267,0.33638966
0.12472859,0.07973158,0.25467446
0.07542607,0.060504895,0.2864178
0.15186365,0.07733208,0.3890235
0.12149488,0.017024968,0.35987395
0.044929326,-0.00799844,0.27017304
0.0074573085,0.0033686026,0.31035823
-0.005662165,0.002873542,0.2703396
-0.1232824,0.026286427,0.29329723
-0.112784125,0.0552597,0.3203115
0.026589025,0.001786873,0.15194169
0.026003698,0.023770383,0.19108006
-0.017875118,0.033764582,0.2266006
0.054376006,0.013491022,0.20932512
0.04022799,0.043229595,0.16895947
0.02809875,0.040277794,0.2814845
0.061038923,0.027733896,0.07577754
0.12311141,0.059597418,0.36573628
0.17380637,0.04070055,0.34310737
0.2043572,0.056376826,0.41246372
0.16335143,0.026477747,0.4196453
0.13942872,0.02050266,0.35612497
0.17902157,0.010574438,0.31396124
0.14168146,0.013605803,0.29615715
0.15829037,0.021241441,0.35263914
0.094298735,0.027688447,0.23684199
0.023052035,-0.0014430382,0.3294871
0.008635484,0.06343634,0.27092248
0.082116686,0.010319269,0.26378235
0.0144344065,0.02385095,0.29229116
0.047379233,0.01738201,0.36226016
0.0018836393,0.013937419,0.31494528
0.011221973,0.01612937,0.2923977
-0.045307603,0.025477862,0.34903425
-0.029538857,0.0068859532,0.30036217
-0.0900884,0.0022800684,0.41022652
0.018215911,0.051854413,0.26855496
0.0589944,0.004101409,0.10473872
0.029957218,0.008091024,0.100765325
0.04665688,0.031244995,0.11657628
0.02088679,0.028829785,0.34211886
0.07818284,0.017942632,0.21084766
0.10714659,0.010133064,0.33143848
0.13414277,-0.0003786904,0.3838702
0.15889345,-0.005176659,0.33156776
0.10973465,-0.024520172,0.34156692
0.09305318,-0.00853495,0.3242123
0.06680988,0.030509368,0.22169693
0.066808194,0.027094608,0.2822645
0.14028476,0.021398103,-0.061794512
0.05007597,0.03173479,0.0890897
0.07399489,0.025592942,0.12333033
-0.021488683,0.016425671,0.14226839
0.009931069,0.021018164,0.08229201
-0.005170972,-0.0011266392,0.22361413
-0.046947867,0.004576672,0.085942656
-0.08185789,-0.0041960636,0.043666933
-0.0864073,0.0004906377,0.19547838
-0.06833275,0.013882997,0.1597332
-0.02603037,0.023430763,0.23197088
-0.022839954,0.008510354,0.15877776
-0.020213569,0.015261625,0.056378756
-0.037259772,0.024597166,0.17650521
-0.030938623,0.026672333,0.23038234
0.07903234,0.04527329,0.04682289
0.12033003,0.04851248,0.06415207
0.071268536,0.02364217,0.21146256
0.06855831,-0.0034547595,0.23300236
0.09558392,-0.003686814,0.29435813
0.10570007,0.0075936276,0.1991298
0.120436594,0.019510686,0.2669654
0.1672511,0.038487464,0.255041
0.21124177,0.020375982,0.011464853
0.19516312,-0.009897189,0.030136164
0.05499219,0.03329439,0.07591795
0.08549306,0.056386475,0.1315942
0.07325589,-0.0026946608,-0.0722246
0.081006154,-0.0233305,-0.101345256
0.022963798,0.023134036,0.0572368
-0.005538579,-0.0084567955,0.12243444
-0.02105375,0.0040994077,0.090979554
-0.05077085,-0.024926728,0.23476535
-0.069649935,-0.046259698,0.24787234
0.05424752,-0.06873424,0.3029389
0.06567487,-0.07207206,0.23033057
0.07988355,-0.03130896,0.11129299
0.007790641,-0.0691872,-0.012160636
0.10149451,-0.053649306,-0.017605182
0.05238004,0.02408543,0.11101613
0.09637867,0.0331613,0.06613651
0.127762,0.00970557,0.17116028
0.15137324,-0.01000698,0.30215967
0.12437529,0.011028897,0.34679216
0.14337192,0.0018078304,0.33428258
0.13885887,0.019861007,0.38026673
0.15412007,0.015656242,0.32361376
0.16207978,0.009817683,0.28562495
0.14183696,0.034493744,0.21881786
0.10208633,0.011888102,0.098383114
0.05582538,0.027541436,0.18476553
-0.02077829,-0.019117616,0.06589489
-0.012572623,-0.019056778,0.1778098
-0.011081286,-0.019987669,0.21257146
-0.040817756,-0.026365526,0.20260584
-0.01576243,-0.032294765,0.19565998
-0.056257237,-0.0037841878,0.3275378
-0.004833011,-0.019851148,0.331838
-0.040263806,-0.0099460455,0.28773406
0.05724195,0.0037148404,0.38277787
0.022749715,-0.021049755,0.21192834
0.030826448,0.0141198365,0.16964793
-0.012311183,-0.0059386203,0.015192616
0.051910605,-0.0049631577,0.008632422
0.07687831,-0.0034366052,0.120098434
0.10735106,0.033496313,0.23930432
0.07716011,0.02295775,0.42839956
0.106942035,0.01196437,0.35380912
0.10399032,0.025865752,0.43363708
0.06948063,0.059691634,0.43481013
0.09065613,0.058273938,0.40346137
0.05533078,0.055580918,0.31136802
-0.009931548,0.05446695,0.23926654
0.025556471,0.027936682,0.290033
0.004489996,0.018334992,0.23380263
-0.04256092,0.018950999,0.2612993
0.01260889,0.004866997,0.22342357
-0.002664816,-0.00929398,0.1782623
-0.023148378,-0.050850976,0.23842505
-0.10200838,-0.039893277,0.3008952
-0.10935527,0.0004528198,0.3205315
-0.09899062,-0.050262146,0.39605173
-0.12922421,-0.037240542,0.40469387
-0.0990651,-0.0077927816,0.42780218
-0.09804361,0.03339416,0.27036726
-0.06439196,0.026403422,0.19843717
-0.024508314,0.0057531362,0.23268984
0.07287931,0.052295763,0.32986403
-0.04110017,0.0069647487,0.18777564
-0.060686577,0.0372442,0.34888232
0.034615252,0.004403991,0.32974428
0.05138613,0.05201172,0.3597766
-0.04101903,0.049979348,0.3085952
-0.029230036,0.038599495,0.30697682
-0.02665969,0.04428117,0.31400543
-0.04553123,0.05648258,0.31714892
-0.015258775,0.03946086,0.26681343
-0.03740084,0.026350364,0.13279532
-0.010542288,-0.012881699,0.070843674
-0.02856543,0.007709251,-0.054807805
-0.0930347,0.0055639385,0.19118163
-0.036667764,-0.011687472,0.10348587
-0.09337648,-0.036264304,-0.00812083
-0.0656387,-0.04187047,0.067785025
-0.0939021,-0.019222941,0.14490129
-0.14867817,-0.0012496455,0.07817201
-0.076757915,-0.04401645,0.30015382
-0.035415854,-0.032434914,0.26426962
-0.020204183,-0.010306311,0.31317696
0.030344708,-0.03332876,0.2214436
0.022517592,-0.04131653,0.3283071
0.06094459,0.0084066605,0.34342396
0.054636188,0.030274242,0.35118464
0.079402745,0.016024668,0.35693696
0.051387735,0.03134268,0.30175015
0.08710452,0.06797576,0.4575256
0.0867227,0.048059538,0.39020288
0.13303049,0.04485358,0.3750575
0.12065213,0.06529078,0.27050188
0.15680905,0.052510176,0.28310773
0.16631807,0.063983746,0.25889635
0.062831834,0.040972877,0.27340522
0.21655148,0.05455779,0.35401416
0.21859378,0.0438803,0.2882072
0.097752966,0.015060906,0.23579136
0.046887673,0.029916165,0.18050636
0.06410538,-0.0039697294,0.21986738
0.048162173,0.0115532465,0.19701248
0.06637401,0.020796588,0.29177177
0.09833535,0.025035039,0.24540147
0.049748227,0.03411194,0.21916445
0.022289373,0.027532874,0.14681733
0.101368316,0.043390915,0.3138368
0.09404306,-0.012122842,0.14270382
-0.052498236,-0.010790972,-0.037120566
0.027431851,0.021803852,0.06874116
0.08462699,0.009780185,0.0029329993
0.010617331,-0.018307818,0.18927804
0.12834133,-0.028352449,0.20361596
0.090366416,-0.042808037,0.1790085
0.098795235,-0.015670568,0.22453137
0.115704596,-0.011111904,0.19160284
0.11323466,-0.015893018,0.19245723
0.12812048,0.025333542,0.05196625
0.08816377,0.008256812,0.05211969
0.051249474,0.054635707,0.3101542
0.027227212,0.039401263,0.26004562
0.07198714,0.048710797,0.31259733
0.053396583,0.044437237,0.3043317
-0.029152513,0.03889774,0.3322597
-0.07107362,0.043298986,0.3495087
-0.06499491,0.03949456,0.38019514
-0.04232931,0.04636926,0.3183445
-0.03929901,0.033346903,0.24560137
-0.06438649,0.031260453,0.21172598
0.033676352,0.023565227,0.340464
0.041975603,-0.029895106,0.12889853
0.048576407,-0.015609763,0.095535606
0.0462441,0.0042710765,0.07659621
0.16689913,-0.008829267,0.15553215
0.10274282,0.011737317,0.24800816
0.06697845,-0.01941204,0.22335652
0.16265953,-0.008308888,0.21619058
0.11925474,-0.04546322,0.3165322
0.11535465,-0.034753505,0.2694103
0.13518561,-0.02446624,0.32599628
0.14321736,-0.007067657,0.22704674
0.09329726,0.035088684,0.22481082
0.093683,0.045471117,0.1716756
0.11296859,0.007905689,-0.074144065
0.013887213,0.04707577,0.17058451
-0.0017900475,0.029658927,0.16759266
-0.005949,0.032347936,0.14100917
0.0013949723,0.026881348,0.18498781
-0.039512217,0.040852733,-0.0056847176
-0.033566706,0.037030507,0.1300469
-0.008630213,0.03127268,0.11374313
-0.021434363,0.011624013,0.17700475
-0.0007359897,0.008457415,0.11679069
0.029371249,0.0129587175,0.002657867
0.08320336,0.029926272,0.029068667
0.023320604,0.006363878,-0.10278605
0.16264205,0.012172424,-0.087826595
0.07576354,0.009303917,-0.09781588
0.12253507,-0.00010317354,-0.05583832
0.1299112,0.0023191744,0.15807611
0.11605291,-0.029155536,0.2533028
0.14218429,-0.028901964,0.22609994
0.09118976,-0.018917473,0.2583963
0.09402626,-0.017424896,0.2484297
0.100768715,-0.009461515,0.23018871
0.08810069,0.009687925,0.1454558
0.12925568,0.008983367,0.09307738
-0.010099632,0.050285604,-0.033264995
-0.029535687,0.019621389,0.0428642
-0.007960886,0.03765454,-0.07734911
-0.013399883,0.005653997,-0.0119035635
-0.030200722,0.019294774,-0.0203434
0.0064616865,0.0054586953,0.06366605
0.008845151,0.00022334832,0.07727384
0.02642909,-0.011199392,0.031767502
0.020894302,-0.011201276,-0.06535616
0.06814818,0.006678896,-0.2332803
0.013102319,-0.03769131,-0.19476283
-0.05914458,-0.013020962,-0.07137183
0.0163447,-0.03001244,-0.10292664
0.03885656,-0.029854912,-0.064816415
0.11378021,0.02966751,0.051287223
0.12801288,0.03704695,0.18318297
0.15613051,0.048016135,0.32574272
0.1465736,0.037199702,0.32749796
0.14002758,0.016204853,0.35869673
0.16770822,-0.002725489,0.10631609
0.1732943,0.0030507697,0.06444623
0.18595676,0.01028714,-0.0034831273
0.17781828,-0.009444362,-0.04119991
0.15134312,0.03214569,-0.047235135
0.11170986,0.0015701294,-0.10002093
0.06405771,-0.012973826,0.06751292
0.111126915,-0.030557984,-0.08073054
0.14977944,-0.0066623497,0.02131104
0.0070178956,0.006176713,-0.0778303
0.057488356,0.0006885947,0.1326012
0.0025847843,-0.0347577,0.016927753
0.11155675,-0.027091239,-0.12555724
0.054036833,-0.016477345,0.18212235
0.059821542,-0.012880871,0.3251994
-0.022425259,0.0006139331,-0.029920299
0.05326329,-0.005727109,0.07697672
0.052826617,0.021993453,0.032352418
0.116520144,0.0145179285,0.11489101
0.12846985,0.01564735,0.24748874
0.13970928,0.06232562,0.3595477
0.18598686,-0.013100424,0.2670813
0.20603502,0.0066531645,0.3338221
0.18537974,-0.022171067,0.299477
0.22149806,-0.012955711,0.36416915
0.18848725,0.001047461,0.3857213
0.14680357,0.024699949,0.37449652
0.08563237,0.00632328,0.34326544
0.0017570425,-0.008389272,0.19362578
-0.03316753,0.000664329,0.26553643
-0.08739232,0.0091705825,0.2568198
-0.04320621,0.0063152104,0.26775268
0.015446282,-0.02539838,0.32072964
-0.053799175,-0.03848294,0.27285767
0.042743754,-0.043566454,0.18166229
-0.022922222,-0.03635489,0.24860579
0.0009438371,-0.006099002,0.26189873
-0.06286837,-0.03550608,0.29351333
-0.040211543,-0.03578328,0.36288354
0.013236791,-0.022664778,0.16136453
0.027172342,0.04496037,0.18334818
-0.020714141,0.03308332,0.057520106
0.0673908,0.022150956,0.27298903
0.060372572,0.094399706,0.17670228
0.13286756,-0.0041626156,-0.01601297
0.14407966,0.04180883,0.020445699
0.15349604,-0.023437113,0.19514273
0.059807837,0.005252821,0.40455475
0.061042704,0.01564937,0.34131297
0.022818172,0.04249812,0.34321916
-0.024717009,0.040268566,0.20646536
0.004436929,0.070836924,0.26171818
-0.063649416,0.02631522,0.34829247
-0.05755392,0.027625507,0.24663776
0.03078066,0.009934047,0.28933963
-0.025337221,-0.033097923,0.20796613
-0.043064393,-0.035533324,0.23977338
-0.012059764,-0.05071197,0.15333241
-0.079608046,-0.032201435,0.18302718
-0.08563542,0.017388478,0.13039017
-0.021414226,0.04298652,0.18836887
-0.03286368,0.016959589,0.20486288
0.028172513,0.038538616,0.2812444
-0.009431188,0.056091968,0.269524
0.013555355,0.053412292,0.25524464
-0.04653568,0.029844198,0.17503619
0.0029886276,0.05091108,0.1877094
-0.03223298,0.037788026,0.15843926
0.0066683306,0.062456354,0.17173958
0.058465645,0.076906115,0.22643848
-0.004467938,0.09341844,0.39586684
0.14516932,0.12263839,0.43308076
0.10326289,0.11248857,0.3938232
0.20523813,0.116399094,0.42325035
0.20435084,0.09486136,0.43026638
0.15915613,0.11729123,0.38554156
0.11977633,0.08073475,0.1458113
0.042818706,0.13454227,0.42037052
-0.09506985,0.14173244,0.3110847
-0.02191548,0.15358588,0.44586295
-0.033857524,0.045882173,0.33624503
-0.09267991,0.043730978,0.26833075
-0.10827618,0.07340462,0.3017714
-0.12008994,0.10378986,0.20287052
-0.10851895,0.11535284,0.30668315
-0.09497065,0.09842353,0.2197179
-0.16430493,0.09519211,0.14823638
-0.17150894,0.13673735,0.26661226
-0.1669803,0.1588104,0.3094859
-0.16346323,0.15541622,0.08642373
-0.060691908,0.14699888,0.15247136
-0.09559939,0.15553333,0.27078184
-0.08302265,0.15575743,0.2789342
0.08133391,0.15905127,0.14805543
0.079827935,0.16861783,0.46687964
0.15181041,0.16494837,0.41153255
0.10643538,0.1578846,0.47742978
0.13630454,0.14741677,0.44844943
0.11207184,0.14571154,0.4592015
0.0533786,0.13860969,0.36973223
0.023117604,0.12448882,0.34277517
-0.03263383,0.08906945,0.3261897
0.0140585955,0.03956891,0.17557882
-0.04654666,0.06977567,0.15649678
-0.13087057,0.05930764,0.2677812
-0.09974726,0.05146905,0.24325271
-0.1233546,0.03172518,0.25418413
-0.14945298,0.05039178,0.29061666
-0.12568276,0.045549,0.26905406
-0.15009356,0.056400634,0.34139645
-0.11742134,0.060146254,0.3351393
-0.06607564,0.020676356,0.24677067
-0.05795795,0.040874325,0.34368476
-0.0057609794,0.033591233,0.15946643
0.013944476,0.07365022,0.31953335
0.020354718,0.084370546,0.22481875
0.0626953,0.112898394,0.3510427
0.1859752,0.120761745,0.38086522
0.17394938,0.07158244,0.3593466
0.13175313,0.0039437264,0.035874087
0.20835222,0.034724504,0.16453293
0.1469921,0.004048756,0.17191261
0.156012,0.010827238,0.15584669
0.11374097,0.012217957,0.08108361
0.08187063,0.040837348,0.08145537
-0.027590312,-0.021897335,-0.0067489482
-0.004363921,0.015947139,0.06327983
-0.0119985705,0.0023268124,0.08115783
-0.001768696,-0.0040678675,0.030038146
0.0071314718,-0.015310919,0.049383342
-0.041046932,-0.002320394,-0.04604507
-0.059534233,0.012579797,0.070313126
-0.021909745,0.012675562,0.000467697
-0.026049603,0.0064232238,0.09701668
-0.060132705,0.0013604178,0.11301799
-0.030579317,-0.001170031,-0.07344348
0.06884261,-0.01904224,-0.004425045
0.06454969,-0.0023112565,-0.13886759
0.064569995,0.0072743646,-0.15402584
0.09199269,0.011020884,-0.013294325
0.15402444,0.0031532634,0.019469919
0.14981978,0.006978557,0.110717915
0.18889304,0.00093052373,0.041023824
0.17644978,-0.0057766805,-0.041062728
0.18396917,-0.0037339588,0.10575414
0.16426449,0.00051689555,-0.0029257482
0.17434847,0.010401149,-0.08442266
0.1935424,0.023190964,-0.06693313
0.13147146,0.010946781,-0.040266875
0.11474961,0.03793887,-0.09745477
0.023081455,0.0018096702,-0.039101586
0.0503307,-0.013691439,-0.097483926
0.04272569,-0.02011998,0.0021520888
0.05103443,-0.007828386,-0.11406244
-0.046096604,-0.02006937,-0.1357164
0.02408505,-0.018278318,0.044665266
0.06621969,-0.037282575,0.016730083
0.070195,-0.030849848,-0.10588079
0.05599995,-0.032066416,-0.09994387
-0.0053708535,-0.01751477,-0.056318723
0.0900068,-0.034458786,-0.11633524
-0.013872017,-0.05464337,-0.100627534
0.018435992,-0.040760964,-0.060406234
0.088443816,0.03851738,0.070922114
0.16003513,0.0010630945,0.22012685
0.15505615,0.010292019,0.23611078
0.181791,0.0017074532,0.25524694
0.20012422,0.00337396,0.28805295
0.19574703,0.028728578,0.3220004
0.16288789,0.043767877,0.31425846
0.15596832,0.08323859,0.2240052
0.13692501,0.049558394,0.28589165
0.06928954,0.022455942,0.102560304
0.03484211,0.018188594,0.044255648
-0.10827951,7.973471e-05,0.061295968
-0.0019983165,-0.010586724,0.1187225
0.010989639,-0.026791347,0.13256285
-0.0013917384,-0.03564153,0.24579594
0.06592125,-0.041993696,0.242521
0.02529712,-0.037223395,0.30282265
0.0007763958,-0.029780176,0.3273049
-0.0071557183,-0.01628478,0.36623865
0.020798838,-0.042406503,0.23826806
0.028462144,0.03322257,0.22262108
0.012711886,-0.05818251,0.017551437
0.14684667,-0.0044745957,0.18317099
0.016944015,-0.015971636,0.0029364952
0.11956734,0.041147266,0.17920947
0.09750627,-0.014604315,0.1940582
0.18635245,0.031471893,0.27465755
0.1968402,-0.0027496223,0.2962349
0.1923823,-0.012336603,0.3803251
0.18984546,0.014517833,0.3244754
0.16318552,0.017297268,0.32739502
0.1060064,0.060522962,0.33774874
0.04496552,0.07644823,0.32629597
0.05159788,0.065794595,0.24179848
0.015891083,0.04943102,0.27097285
-0.038037594,0.057393793,0.3212912
-0.04619217,0.02182683,0.3370511
-0.05293754,0.0059923697,0.32631755
-0.09771505,0.038642254,0.2117412
-0.050228816,0.023480017,0.2446749
-0.030315317,0.0176758,0.2886547
-0.086562015,0.055178434,0.3525408
-0.07474929,0.052547768,0.3783555
-0.100909814,0.063365184,0.37150556
-0.054243848,0.0599148,0.3796155
-0.10370618,0.0726323,0.21423182
-0.09602723,0.048120767,0.3418423
-0.07040899,0.076592416,0.2169145
-0.009963631,0.09195217,0.17755543
-0.033871446,0.096586615,0.24686351
0.002350926,0.051873315,0.30686247
-0.030928813,0.037807584,0.30569634
-0.02022936,0.100141406,0.39424613
-0.016854772,0.08541217,0.4010808
-0.045612026,0.104918,0.41986394
0.012349865,0.11142522,0.40161785
-0.01897741,0.11763576,0.40463325
-0.0138776535,0.10036923,0.30012068
-0.066331975,0.10327545,0.32861295
-0.05671716,0.037137117,0.3116073
0.007862656,0.109321766,0.29510975
-0.011132262,0.121435285,0.26074347
-0.06337376,0.10943568,0.2533012
0.0018283408,0.097533226,0.27015492
-0.07970048,0.08413045,0.2016595
-0.016974667,0.09295296,0.09778074
-0.09514239,0.061996613,0.005844686
-0.043336067,0.07239781,-0.05699834
-0.06718916,0.07819597,-0.109915175
-0.022146415,0.079756066,-0.13081089
-0.04548036,0.086242,-0.08111225
-0.037401363,0.06856655,-0.26081696
-0.009893685,0.09439213,-0.26788226
0.06902414,0.04160101,-0.12255367
0.11647445,0.038235225,-0.3730486
0.14610825,0.101345874,-0.108492106
0.17535426,0.108250216,-0.037808586
0.22273593,0.096023075,0.17088172
0.22388533,0.12159459,0.091562726
0.23688044,0.14973934,0.26818803
0.19352663,0.13702995,0.30192685
0.20885624,0.1594182,0.2572985
0.0258436,0.16642974,0.18365127
0.1349165,0.1535782,0.044341438
0.04726406,0.14940223,0.31918785
-0.060601782,0.158943,0.36979657
-0.099121705,0.16366781,0.40025157
-0.15891564,0.1709782,0.38745472
-0.15777221,0.15917777,0.16669717
-0.12168754,0.15026292,0.3405836
-0.14670557,0.14669448,0.16041383
-0.14952494,0.16234899,0.26412424
0.07056284,0.15128127,0.41775778
-0.13216509,0.1562442,0.053008668
-0.10661182,0.17852347,0.2739434
0.0051693325,0.1712569,-0.11493041
0.113936156,0.14916092,0.33699366
0.052147802,0.17980428,0.18334353
0.24382561,0.17345272,0.13455395
0.24775133,0.12873481,0.36979476
0.25138742,0.1760531,0.27575868
0.18930566,0.15275958,0.28864846
0.23752941,0.15436408,0.3433212
0.27951333,0.14347655,0.39421436
0.23164634,0.13957918,0.3951603
0.1957898,0.13528973,0.42210367
0.16939764,0.16525812,0.36392713
0.20933004,0.13032398,0.36425337
0.1477739,0.120926194,0.16443925
0.086148456,0.08849015,0.0046783383
0.031509243,0.097947985,0.26487765
-0.0035745841,0.09329283,0.14444222
-0.033433795,0.07859697,0.08310122
-0.0036547368,0.04436958,0.052200478
0.0437154,0.005057107,-0.05417808
0.03101194,0.011433527,-0.20047392
0.08799137,0.010341845,-0.18374859
0.10569934,0.01855001,-0.20017098
0.112938665,0.023997575,-0.26932108
0.047021564,0.024888705,-0.16521499
0.042516388,0.037904866,-0.04023808
0.051418867,0.02966342,-0.23428473
0.0638861,0.07798009,0.072968036
0.020843243,0.022102168,-0.113728486
