cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
36.380424,16.736528,0.28989702,1.4302865,1.5629406,-0.77189326,0.0,-0.77189326,-4.70732,0.0,-4.70732,36.380424,0.7151833,0.0,0.7151833,4.70732,2.6307151,0.0,6.1251383,17.32141888141632,17.32141888141632,0.0,22.800634,25.486399,29.661118,32.34688,6.1251383,-2.6857648
27.299637,9.066189,0.4340862,1.6744683,2.48878,-0.51425314,0.0,-0.51425314,-2.4254556,0.0,-2.4254556,27.299637,0.47445017,0.0,0.47445017,2.4254556,3.2944872,0.0,12.922775,20.6850223839283,20.6850223839283,0.0,23.624731,25.426083,38.718994,40.52034,12.922775,-1.8013518
40.25083,15.601172,0.5208944,0.81914175,1.2386681,-0.2378131,0.0,-0.2378131,-0.10754749,0.0,-0.10754749,40.25083,0.22782396,0.0,0.22782396,0.10754749,3.1813767,0.0,9.089996,25.522384762763977,25.522384762763977,0.0,25.867744,26.688543,30.411459,31.232258,9.089996,-0.8207992
3.0818553,1.0098497,1.1644093,0.9189828,1.7647922,-0.08549968,0.0,-0.08549968,0.0,0.0,0.0,3.0818553,0.07845098,0.0,0.07845098,0.0,6.3585835,0.0,12.586617,16.415113002061844,16.415113002061844,0.0,16.500612,16.61117,27.217688,27.328245,12.586617,-0.11055534
36.256508,9.740387,0.0,1.1555697,1.1623602,-0.66389,0.0,-0.66389,0.0,0.0,0.0,36.256508,0.6219801,0.0,0.6219801,0.0,0.0,0.0,8.314123,19.216869294643402,19.216869294643402,0.0,19.88076,19.88076,19.182604,19.182604,8.314123,0.0
5.1661453,1.3057423,1.1393654,1.0095111,0.77097887,-0.68932205,0.0,-0.68932205,0.0,0.0,0.0,5.1661453,0.65039146,0.0,0.65039146,0.0,4.940881,0.0,8.121485,11.337571024894714,11.337571024894714,0.0,12.026894,12.026894,17.582523,17.582523,8.121485,0.0
18.441244,5.695085,0.137834,0.8007329,3.6953666,2.0028558,2.0028558,0.0,8.174355,8.174355,0.0,18.441244,0.0,1.8634427,0.0,0.0,0.585576,8.174355,6.257903,23.960543394088745,23.960543394088745,0.0,13.783334,13.783334,16.734465,16.734465,6.257903,0.0
17.678503,4.379641,0.0,0.9933251,4.1427026,2.0028558,2.0028558,0.0,8.167655,8.167655,0.0,17.678503,0.0,1.8634427,0.0,0.0,0.0,8.167655,4.086716,20.776714205741882,20.776714205741882,0.0,10.606204,10.606204,16.29094,16.29094,4.086716,0.0
36.384445,9.973542,1.1644093,0.0,2.0028558,2.0028558,2.0028558,0.0,8.161033,8.161033,0.0,36.384445,0.0,1.8634427,0.0,0.0,4.3763494,8.161033,3.7180943,25.0199334025383,25.0199334025383,0.0,14.856045,14.856045,12.104344,12.104344,3.7180943,0.0
3.4726112,0.8550645,1.4664161,0.0,2.0028558,2.0028558,2.0028558,0.0,8.154487,8.154487,0.0,3.4726112,0.0,1.8634427,0.0,0.0,5.0057135,8.154487,3.684646,16.163469552993774,16.163469552993774,0.0,6.006127,6.006127,10.987477,10.987477,3.684646,0.0
4.0376673,1.3600489,0.6511205,0.0,1.9706671,1.9706671,1.9706671,0.0,8.148017,8.148017,0.0,4.0376673,0.0,1.8335284,0.0,0.0,2.259361,8.148017,3.6860025,15.815856277942657,15.815856277942657,0.0,5.697171,5.697171,10.141176,10.141176,3.6860025,0.0
3.3142672,0.7828924,0.0,0.0,1.3074286,1.3074286,1.3074286,0.0,8.141623,8.141623,0.0,3.3142672,0.0,1.2166116,0.0,0.0,0.0,8.141623,3.6536565,13.885600090026855,13.885600090026855,0.0,4.4365487,4.4365487,9.259101,9.259101,3.6536565,0.0
11.652383,2.674991,0.0,0.31384364,1.8450383,1.1723065,1.1723065,0.0,8.135303,8.135303,0.0,11.652383,0.0,1.0905371,0.0,0.0,0.0,8.135303,3.6210513,16.276382386684418,16.276382386684418,0.0,6.9687734,6.9687734,8.931352,8.931352,3.6210513,0.0
22.88276,5.636594,0.42747808,0.0,1.1723065,1.1723065,1.1723065,0.0,8.129055,8.129055,0.0,22.88276,0.0,1.0905371,0.0,0.0,1.4248176,8.129055,3.8921425,19.257575750350952,19.257575750350952,0.0,9.956214,9.956214,7.85314,7.85314,3.8921425,0.0
5.035972,1.4450778,1.3969958,3.9914584,9.125429,-0.84774363,0.0,-0.84774363,8.12288,8.12288,0.0,5.035972,1.1914845,0.41528305,1.1914845,0.0,5.1291084,8.12288,4.787988,24.7427738904953,24.7427738904953,0.0,17.467636,17.603235,20.536974,20.672571,4.787988,-0.13559829
5.5141425,1.2547385,0.0,0.6942956,2.3143258,0.8074579,0.8074579,0.0,8.116777,8.116777,0.0,5.5141425,0.0,0.7410136,0.0,0.0,0.0,8.116777,5.328063,16.40570503473282,16.40570503473282,0.0,7.4814696,8.089669,13.556954,14.1651535,5.328063,-0.60819954
48.699986,14.065812,0.4664941,1.9475595,4.906569,0.8074579,0.8074579,0.0,6.5934057,6.5934057,0.0,48.699986,0.0,0.7410136,0.0,0.0,2.049712,6.5934057,10.370009,34.8916956782341,34.8916956782341,0.0,27.490831,29.001427,21.767567,23.278162,10.370009,-1.5105952
0.0,0.0,0.8006328,2.9478614,6.190045,0.0,0.0,0.0,-6.7808895,0.0,-6.7808895,0.0,0.0,0.0,0.0,6.7808895,3.944261,0.0,7.5978622,5.334477752447128,5.334477752447128,0.0,12.115367,14.588539,19.987772,22.460941,7.5978622,-2.4731715
9.441229,3.2696247,0.0,2.113493,3.324128,-0.6131494,0.0,-0.6131494,-7.086289,0.0,-7.086289,9.441229,0.56672454,0.0,0.56672454,7.086289,0.0,0.0,7.716792,4.023997440934181,4.023997440934181,0.0,11.723435,14.923695,19.768648,22.968906,7.716792,-3.2002587
32.1734,11.166365,0.50599825,1.668153,2.1657465,-0.68416446,0.0,-0.68416446,-7.2,0.0,-7.2,32.1734,0.63075304,0.0,0.63075304,7.2,3.0903978,0.0,7.399315,10.28043320775032,10.28043320775032,0.0,18.164597,21.921589,18.972664,22.729654,7.399315,-3.7569914
11.217395,5.1516905,0.28355777,0.9760567,1.9545766,-0.06415006,0.0,-0.06415006,-7.2,0.0,-7.2,11.217395,0.058861446,0.0,0.058861446,7.2,2.009172,0.0,8.193687,4.288591966032982,4.288591966032982,0.0,11.552742,15.647663,19.591927,23.686846,8.193687,-4.0949197
12.626839,5.0090904,0.4386176,0.09625785,0.19617556,0.0,0.0,0.0,-7.2,0.0,-7.2,12.626839,0.0,0.0,0.0,7.2,3.796619,0.0,6.7026367,1.002727821469307,1.002727821469307,0.0,8.202729,12.34652,19.016493,23.160288,6.7026367,-4.143793
28.291695,12.02247,0.0,0.830629,1.092185,-0.3468059,0.0,-0.3468059,-7.2,0.0,-7.2,28.291695,0.31821477,0.0,0.31821477,7.2,0.0,0.0,6.4066525,8.385857462882996,8.385857462882996,0.0,15.932664,19.868113,21.512764,25.448212,6.4066525,-3.93545
29.767029,11.5496645,0.3885158,0.100272246,0.21825644,0.0,0.0,0.0,-7.2,0.0,-7.2,29.767029,0.0,0.0,0.0,7.2,3.5923836,0.0,6.133855,7.4221426248550415,7.4221426248550415,0.0,14.622143,18.290289,23.07999,26.74814,6.133855,-3.6681483
10.54357,4.7238054,0.240812,1.7095007,2.4388778,-0.6329283,0.0,-0.6329283,-7.2,0.0,-7.2,10.54357,0.5792958,0.0,0.5792958,7.2,2.1852856,0.0,6.1076813,3.416351467370987,3.416351467370987,0.0,11.24928,14.144106,28.33043,31.225252,6.1076813,-2.894825
36.864677,13.5950165,0.0,0.18194154,0.38470027,0.0,0.0,0.0,-7.2,0.0,-7.2,36.864677,0.0,0.0,0.0,7.2,0.0,0.0,6.731808,11.46146347373724,11.46146347373724,0.0,18.661463,20.711523,25.108864,27.158922,6.731808,-2.0500603
29.610098,11.759574,0.53080064,1.31257,1.1545423,-0.83605146,0.0,-0.83605146,-6.1350594,0.0,-6.1350594,29.610098,0.77011824,0.0,0.77011824,6.1350594,3.2501388,0.0,12.112527,18.451439306139946,18.451439306139946,0.0,25.42255,26.393496,31.536102,32.507046,12.112527,-0.97094476
15.8005085,5.509529,0.804845,0.8657576,0.6984664,-0.56404173,0.0,-0.56404173,-2.5711002,0.0,-2.5711002,15.8005085,0.5302042,0.0,0.5302042,2.5711002,4.266526,0.0,6.8385234,11.117488653864712,11.117488653864712,0.0,14.25263,14.415406,24.66732,24.830093,6.8385234,-0.16277494
40.40967,11.940853,0.5129081,1.5668514,2.6351616,-0.3468059,0.0,-0.3468059,-0.11244583,0.0,-0.11244583,40.40967,0.31821477,0.0,0.31821477,0.11244583,2.5876281,0.0,9.838835,24.81531184911728,24.81531184911728,0.0,25.274563,25.274563,26.655886,26.655886,9.838835,0.0
13.497818,4.4799976,0.18458131,3.848288,7.156698,-0.5375538,0.0,-0.5375538,0.0,0.0,0.0,13.497818,0.49817485,0.0,0.49817485,0.0,0.90386605,0.0,6.1064944,17.927772134542465,17.927772134542465,0.0,18.465326,18.465326,25.906832,25.906832,6.1064944,0.0
18.045242,5.3278747,1.0507988,1.1172235,4.4294615,1.9822228,1.9822228,0.0,8.174334,8.174334,0.0,18.045242,0.0,1.8442675,0.0,0.0,4.540947,8.174334,5.234684,24.217153310775757,24.217153310775757,0.0,14.060597,14.060597,16.14528,16.14528,5.234684,0.0
17.775158,5.208095,0.44801044,0.48866057,2.492965,1.4534926,1.4534926,0.0,8.167634,8.167634,0.0,17.775158,0.0,1.3528956,0.0,0.0,1.7375556,8.167634,3.9851987,20.301903545856476,20.301903545856476,0.0,10.680777,10.680777,12.413136,12.413136,3.9851987,0.0
0.0,0.0,1.3798146,0.34341544,1.8796713,1.1696649,1.1696649,0.0,8.161012,8.161012,0.0,0.0,0.0,1.0809897,0.0,0.0,5.0549154,8.161012,3.7303636,15.150861620903015,15.150861620903015,0.0,5.820184,5.820184,11.007696,11.007696,3.7303636,0.0
21.083082,5.4829197,0.0,1.076106,3.3615355,1.0161072,1.0161072,0.0,8.154467,8.154467,0.0,21.083082,0.0,0.9356922,0.0,0.0,0.0,8.154467,3.6755352,20.674457550048828,20.674457550048828,0.0,11.503883,11.503883,11.371556,11.371556,3.6755352,0.0
0.0,0.0,1.2074344,0.095964685,1.003036,0.8074579,0.8074579,0.0,8.147998,8.147998,0.0,0.0,0.0,0.7410136,0.0,0.0,4.386368,8.147998,3.6698065,14.028274476528168,14.028274476528168,0.0,5.072819,5.072819,8.705471,8.705471,3.6698065,0.0
11.843907,3.3066723,0.0,0.0,0.510279,0.51027906,0.51027906,0.0,8.141603,8.141603,0.0,11.843907,0.0,0.46984375,0.0,0.0,0.0,8.141603,3.6260352,15.584589838981628,15.584589838981628,0.0,6.9327073,6.9327073,8.0344,8.0344,3.6260352,0.0
0.0,0.0,0.58891535,0.30586404,1.1525327,0.48677728,0.48677728,0.0,8.1352825,8.1352825,0.0,0.0,0.0,0.44839886,0.0,0.0,1.9345435,8.1352825,3.714993,13.591724276542664,13.591724276542664,0.0,4.969664,4.969664,8.324125,8.324125,3.714993,0.0
0.0,0.0,0.0,3.0123773,6.657923,-3.0370843,0.0,-3.0370843,8.129036,8.129036,0.0,0.0,2.8713808,0.08642952,2.8713808,0.0,0.0,8.129036,4.0946164,18.88157570362091,18.88157570362091,0.0,13.789625,13.789625,17.44295,17.44295,4.0946164,0.0
5.1378536,1.4340155,0.0,3.8588848,8.501283,0.27817237,0.27817237,0.0,8.122862,8.122862,0.0,5.1378536,0.1743159,0.42807755,0.1743159,0.0,0.0,8.122862,8.794459,26.732166826725006,26.732166826725006,0.0,18.331131,18.451586,22.155106,22.275557,8.794459,-0.12045176
33.556763,8.599572,0.0,1.4327592,3.8181021,0.7030222,0.7030222,0.0,8.116758,8.116758,0.0,33.556763,0.0,0.6501645,0.0,0.0,0.0,8.116758,6.9813967,26.94032782316208,26.94032782316208,0.0,18.120548,18.696049,16.875975,17.451475,6.9813967,-0.5755009
31.381212,9.633946,0.7984117,1.9554772,4.6556396,0.48677728,0.48677728,0.0,6.520748,6.520748,0.0,31.381212,0.0,0.44839886,0.0,0.0,3.666014,6.520748,14.1034355,34.21950626373291,34.21950626373291,0.0,27.21198,28.704655,25.19298,26.685654,14.1034355,-1.4926747
0.0,0.0,1.1301622,2.413569,2.2625623,-1.4615775,0.0,-1.4615775,-6.778925,0.0,-6.778925,0.0,1.354919,0.0,1.354919,6.778925,5.8803463,0.0,7.609335,1.7335397452116013,1.7335397452116013,0.0,9.974044,12.463637,18.701614,21.191206,7.609335,-2.4895937
25.39341,8.777988,0.0,2.286132,2.5996587,-1.1659106,0.0,-1.1659106,-7.0853095,0.0,-7.0853095,25.39341,1.0785944,0.0,1.0785944,7.0853095,0.0,0.0,7.2012234,8.159913077950478,8.159913077950478,0.0,16.411135,19.744781,19.429066,22.762714,7.2012234,-3.333647
19.804028,7.5529594,0.5737545,1.4974968,1.7367889,-0.742564,0.0,-0.742564,-7.2,0.0,-7.2,19.804028,0.6863497,0.0,0.6863497,7.2,3.658013,0.0,7.2220726,6.068420916795731,6.068420916795731,0.0,14.010984,17.828138,18.87736,22.694515,7.2220726,-3.8171544
7.98946,3.2213469,0.5292185,1.40648,0.7495028,-1.1532692,0.0,-1.1532692,-7.2,0.0,-7.2,7.98946,1.0628712,0.0,1.0628712,7.2,4.1135373,0.0,7.4357395,0.6876711249351501,0.6876711249351501,0.0,9.040941,13.089075,19.816072,23.864208,7.4357395,-4.0481358
42.869358,17.121468,0.0,0.6648953,0.19557811,-0.6060795,0.0,-0.6060795,-7.2,0.0,-7.2,42.869358,0.5689306,0.0,0.5689306,7.2,0.0,0.0,6.7731924,12.667689114809036,12.667689114809036,0.0,20.473768,24.696316,20.842028,25.064573,6.7731924,-4.222548
7.5295773,3.455926,0.0,2.0818903,2.3369951,-1.0612144,0.0,-1.0612144,-7.2,0.0,-7.2,7.5295773,0.97732073,0.0,0.97732073,7.2,0.0,0.0,11.099374,5.770518556237221,5.770518556237221,0.0,14.031733,17.95351,29.962112,33.88389,11.099374,-3.9217763
24.78134,10.162956,0.0,2.4123023,3.4731472,-0.8892815,0.0,-0.8892815,-7.2,0.0,-7.2,24.78134,0.8186135,0.0,0.8186135,7.2,0.0,0.0,6.0689187,9.035658434033394,9.035658434033394,0.0,17.12494,20.594305,29.221243,32.69061,6.0689187,-3.4693644
39.767307,16.652542,0.5249836,0.9143481,1.4562212,-0.26589218,0.0,-0.26589218,-7.2,0.0,-7.2,39.767307,0.24601063,0.0,0.24601063,7.2,4.8787017,0.0,6.0615306,14.677462443709373,14.677462443709373,0.0,22.143353,24.961172,29.179205,31.99702,6.0615306,-2.8178163
23.536654,9.471014,0.38955256,2.413776,3.7617629,-0.71625054,0.0,-0.71625054,-7.2,0.0,-7.2,23.536654,0.66818476,0.0,0.66818476,7.2,3.131885,0.0,6.2070584,10.654298089444637,10.654298089444637,0.0,18.570549,20.545637,30.27152,32.246613,6.2070584,-1.9750882
28.072824,11.774126,0.5073864,1.4928403,2.5013607,-0.3411397,0.0,-0.3411397,-6.1376743,0.0,-6.1376743,28.072824,0.32681042,0.0,0.32681042,6.1376743,3.5726194,0.0,9.751474,17.494739562273026,17.494739562273026,0.0,23.973555,24.875488,31.17318,32.075115,9.751474,-0.9019331
33.21749,10.678419,0.0,0.53826547,0.45635983,-0.3411397,0.0,-0.3411397,-2.575571,0.0,-2.575571,33.21749,0.32681042,0.0,0.32681042,2.575571,0.0,0.0,11.224992,19.66968624293804,19.66968624293804,0.0,22.586397,22.70091,28.819569,28.934082,11.224992,-0.1145132
28.949564,9.295443,0.30341843,1.7717255,2.3366194,-0.7363778,0.0,-0.7363778,-0.11244583,0.0,-0.11244583,28.949564,0.690375,0.0,0.690375,0.11244583,1.4946659,0.0,7.1377234,18.960759162902832,18.960759162902832,0.0,19.809582,19.809582,22.686638,22.686638,7.1377234,0.0
3.8302245,1.5950007,1.8872823,1.2182729,1.5362186,-0.49441707,0.0,-0.49441707,0.0,0.0,0.0,3.8302245,0.46949697,0.0,0.46949697,0.0,8.940863,0.0,11.033679,16.052181005477905,16.052181005477905,0.0,16.546598,16.546598,24.249355,24.249355,11.033679,0.0
6.187561,1.8455493,0.0,1.357188,4.893985,2.0028558,2.0028558,0.0,8.174334,8.174334,0.0,6.187561,0.0,1.8634427,0.0,0.0,0.0,8.174334,5.4683886,20.382256269454956,20.382256269454956,0.0,10.205067,10.205067,18.764315,18.764315,5.4683886,0.0
20.932724,6.74377,0.0,0.92774844,3.9971185,2.0028558,2.0028558,0.0,8.167634,8.167634,0.0,20.932724,0.0,1.8634427,0.0,0.0,0.0,8.167634,4.0637956,22.97231888771057,22.97231888771057,0.0,12.801829,12.801829,14.046857,14.046857,4.0637956,0.0
3.3838995,0.87786597,0.90927184,0.38272434,2.7828562,2.0028558,2.0028558,0.0,8.161013,8.161013,0.0,3.3838995,0.0,1.8634427,0.0,0.0,3.4559848,8.161013,3.6894279,16.42043435573578,16.42043435573578,0.0,6.256566,6.256566,11.30557,11.30557,3.6894279,0.0
19.723373,5.5723004,0.0,0.0,1.7355902,1.7355903,1.7355903,0.0,8.154467,8.154467,0.0,19.723373,0.0,1.6140726,0.0,0.0,0.0,8.154467,3.6325357,19.094893276691437,19.094893276691437,0.0,9.204837,9.204837,9.252671,9.252671,3.6325357,0.0
9.966986,2.4692032,0.63835865,0.0,1.7216697,1.7216697,1.7216697,0.0,8.147998,8.147998,0.0,9.966986,0.0,1.6010841,0.0,0.0,2.320779,8.147998,3.6702633,16.64749252796173,16.64749252796173,0.0,6.777825,6.777825,9.508573,9.508573,3.6702633,0.0
7.470383,1.5952016,0.92237717,1.3083103,4.5467734,1.7216697,1.7216697,0.0,8.141603,8.141603,0.0,7.470383,0.0,1.6010841,0.0,0.0,3.466689,8.141603,3.6536565,18.859612345695496,18.859612345695496,0.0,8.99634,8.99634,11.522268,11.522268,3.6536565,0.0
19.78601,5.221281,0.8338576,0.0,1.5127023,1.5127023,1.5127023,0.0,8.1352825,8.1352825,0.0,19.78601,0.0,1.4008943,0.0,0.0,3.0198894,8.1352825,3.7346954,19.43781942129135,19.43781942129135,0.0,9.789834,9.789834,7.985481,7.985481,3.7346954,0.0
4.0386763,0.9944473,0.6681918,0.61159664,2.0277085,0.74278075,0.74278075,0.0,8.129036,8.129036,0.0,4.0386763,0.0,0.6845396,0.0,0.0,2.3445172,8.129036,3.9170437,15.736427545547485,15.736427545547485,0.0,6.8646107,6.8646107,8.9933605,8.9933605,3.9170437,0.0
3.9915712,1.3092256,0.0,5.675249,12.748038,-1.748354,0.0,-1.748354,8.122862,8.122862,0.0,3.9915712,2.037685,0.40887895,2.037685,0.0,0.0,8.122862,4.4828486,26.533174872398376,26.533174872398376,0.0,20.158667,20.288465,23.663216,23.793016,4.4828486,-0.12979916
9.175564,2.2731378,0.0,1.7135038,4.744842,1.0361404,1.0361404,0.0,8.116758,8.116758,0.0,9.175564,0.0,0.95894593,0.0,0.0,0.0,8.116758,5.9298625,20.446630537509918,20.446630537509918,0.0,11.293732,11.911703,15.803991,16.421963,5.9298625,-0.6179717
30.108898,8.315009,0.8147276,0.81712717,2.7626026,1.0361404,1.0361404,0.0,6.519042,6.519042,0.0,30.108898,0.0,0.95894593,0.0,0.0,3.4112844,6.519042,15.155664,32.1103498339653,32.1103498339653,0.0,24.555166,26.011864,23.040247,24.496943,15.155664,-1.4566952
0.0,0.0,0.62791556,2.921307,4.443911,-0.9502889,0.0,-0.9502889,-6.7801113,0.0,-6.7801113,0.0,0.87947655,0.0,0.87947655,6.7801113,2.6218963,0.0,7.0394707,3.72557220607996,3.72557220607996,0.0,11.455973,13.061586,18.195786,19.801401,7.0394707,-1.605614
9.565448,3.3900905,0.0,0.5979917,0.48652473,-0.40687203,0.0,-0.40687203,-7.0853157,0.0,-7.0853157,9.565448,0.3744706,0.0,0.3744706,7.0853157,0.0,0.0,8.089304,2.4439223408699036,2.4439223408699036,0.0,9.9361105,12.372791,16.75416,19.19084,8.089304,-2.4366808
31.783028,11.251148,0.5784661,2.6623816,3.1097155,-1.2994508,0.0,-1.2994508,-7.2,0.0,-7.2,31.783028,1.2097065,0.0,1.2097065,7.2,3.4003785,0.0,7.0067635,11.435985535383224,11.435985535383224,0.0,19.935436,23.245544,21.008411,24.318516,7.0067635,-3.3101075
25.68588,8.939596,0.43724433,1.2563889,1.2366519,-0.74191046,0.0,-0.74191046,-7.2,0.0,-7.2,25.68588,0.68575335,0.0,0.68575335,7.2,2.66719,0.0,7.600734,8.16674591600895,8.16674591600895,0.0,16.108656,18.956139,19.661674,22.509157,7.600734,-2.847481
0.0,0.0,0.0,1.8723518,3.9781618,0.0,0.0,0.0,-7.2,0.0,-7.2,0.0,0.0,0.0,0.0,7.2,0.0,0.0,10.487798,6.628584504127502,6.628584504127502,0.0,13.828585,14.4659605,21.07315,21.71053,10.487798,-0.6373746
5.0876765,1.5247806,0.0,0.941388,1.0089146,-0.5193119,0.0,-0.5193119,-7.2,0.0,-7.2,5.0876765,0.47853214,0.0,0.47853214,7.2,0.0,0.0,6.2629824,1.2668499797582626,1.2668499797582626,0.0,8.986162,9.31599,13.211059,13.540887,6.2629824,-0.32982817
8.573758,1.6451441,0.0,0.2577024,0.0,-0.28208292,0.0,-0.28208292,-7.2,0.0,-7.2,8.573758,0.2577024,0.0,0.2577024,7.2,0.0,0.0,5.89103,0.10301578044891357,0.10301578044891357,0.0,7.585099,7.8182573,11.171588,11.404746,5.89103,-0.23315859
14.441288,3.11894,0.8132657,0.7102066,0.84795845,-0.34501147,0.0,-0.34501147,-7.2,0.0,-7.2,14.441288,0.3206342,0.0,0.3206342,7.2,2.7601953,0.0,11.181352,8.607542507350445,8.607542507350445,0.0,16.152555,16.306528,18.159569,18.31354,11.181352,-0.1539734
