cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
10.5393715,3.0760033,0.58756906,0.34341544,1.4038901,0.6938836,0.6938836,0.0,-0.5096147,0.0,-0.5096147,10.5393715,0.0,0.6647376,0.0,0.8915992,2.280236,0.3819845,3.7303636,8.288211554288864,8.288211554288864,0.0,8.103943,8.103943,11.007697,11.007697,3.7303636,0.0
30.749006,7.3049755,0.028357401,1.076106,2.3454285,0.0,0.0,0.0,0.35962725,0.35962725,0.0,30.749006,0.0,0.0,0.0,0.12155688,0.09594254,0.48118412,3.6755352,13.713923454284668,13.713923454284668,0.0,13.354297,13.354297,11.373113,11.373113,3.6755352,0.0
11.602873,2.902193,0.5629989,0.095964685,0.19557808,0.0,0.0,0.0,-0.08275095,0.0,-0.08275095,11.602873,0.0,0.0,0.0,0.67035383,2.0391355,0.58760285,3.6698065,7.247826054692268,7.247826054692268,0.0,7.3305764,7.3305764,8.672899,8.672899,3.6698065,0.0
24.553745,6.181175,0.2680934,0.0,0.99596554,0.99596554,0.99596554,0.0,0.4581919,0.4581919,0.0,24.553745,0.0,0.93019885,0.0,0.29016587,0.9710647,0.7483578,3.6260352,11.529460936784744,11.529460936784744,0.0,10.075303,10.075303,8.048038,8.048038,3.6260352,0.0
9.710087,2.2374468,0.5568919,0.30586404,1.2836854,0.61792994,0.61792994,0.0,0.6120386,0.6120386,0.0,9.710087,0.0,0.56547856,0.0,0.0,1.9512734,0.6120386,3.714993,8.405055731534958,8.405055731534958,0.0,7.175087,7.175087,8.318477,8.318477,3.714993,0.0
25.478792,6.3379397,0.07226667,3.0123773,6.3162403,0.32596484,0.32596484,0.0,0.5108113,0.5108113,0.0,25.478792,0.5279294,0.8254492,0.5279294,0.0,0.24855617,0.5108113,4.0946164,17.331874698400497,17.331874698400497,0.0,16.495098,16.495098,13.744444,13.744444,4.0946164,0.0
16.803576,3.9695797,0.3500598,3.8588848,8.2464695,0.094040535,0.094040535,0.0,1.0247862,1.0247862,0.0,16.803576,0.108367294,0.1928451,0.108367294,0.0,1.2531434,1.0247862,8.794459,22.26490208506584,22.26490208506584,0.0,21.146076,21.26653,22.102486,22.222935,8.794459,-0.12045176
17.34105,5.01673,0.42180598,1.4327592,4.1984024,1.0833225,1.0833225,0.0,1.7764611,1.7764611,0.0,17.34105,0.0,1.0058632,0.0,0.0,1.7154927,1.7764611,6.9813967,17.819295525550842,17.819295525550842,0.0,14.959513,15.535013,16.8524,17.4279,6.9813967,-0.5755009
15.550369,5.0628586,0.5486999,1.9554772,5.5785975,1.646078,1.646078,0.0,-0.3830864,0.0,-0.3830864,15.550369,0.22641516,1.7493347,0.22641516,0.3830864,2.494775,0.0,14.1034355,23.417830854654312,23.417830854654312,0.0,22.154839,23.647512,25.00122,26.493893,14.1034355,-1.4926747
17.856302,6.110315,0.30460975,2.413569,7.5627527,2.3770359,2.3770359,0.0,-0.2960549,0.0,-0.2960549,17.856302,0.0,2.2174726,0.0,0.2960549,1.5654055,0.0,7.609335,18.801363199949265,18.801363199949265,0.0,16.72038,19.209974,20.462748,22.95234,7.609335,-2.4895937
27.28679,9.57584,0.07348431,2.286132,4.8122168,0.17108873,0.17108873,0.0,0.54280484,0.54280484,0.0,27.28679,0.26494014,0.42883664,0.26494014,0.06871286,0.4071086,0.61151767,7.2012234,18.87192165851593,18.87192165851593,0.0,18.158028,21.491676,20.266844,23.600492,7.2012234,-3.333647
29.169632,10.802812,0.19193052,1.4974968,1.4388132,-0.89155185,0.0,-0.89155185,1.4416302,1.4416302,0.0,29.169632,0.8248105,0.0,0.8248105,0.0,1.229776,1.4416302,7.2220726,17.28010404109955,17.28010404109955,0.0,16.730026,20.54718,19.046062,22.863216,7.2220726,-3.8171544
19.699438,8.139185,0.3558681,1.40648,1.5304104,-0.7628153,0.0,-0.7628153,1.3438635,1.3438635,0.0,19.699438,0.7052712,0.0,0.7052712,0.0,2.7530787,1.3438635,7.4357395,14.756930470466614,14.756930470466614,0.0,14.175881,18.22402,20.393879,24.442013,7.4357395,-4.0481358
25.451828,10.829883,0.0,0.6648953,0.40514392,-0.50129664,0.0,-0.50129664,0.24307041,0.24307041,0.0,25.451828,0.4726485,0.0,0.4726485,0.0,0.0,0.24307041,6.7731924,14.02874207496643,14.02874207496643,0.0,14.286968,18.509516,20.946812,25.169355,6.7731924,-4.222548
28.477638,11.668583,0.02822441,2.0818903,5.4142485,0.9548246,0.9548246,0.0,0.3242641,0.3242641,0.0,28.477638,0.0,0.8733968,0.0,0.4276066,0.26760608,0.75187075,11.099374,24.612918376922607,24.612918376922607,0.0,23.333832,27.255606,30.974722,34.896496,11.099374,-3.9217763
30.282305,12.670776,0.0,2.4123023,4.8752403,-0.15972376,0.0,-0.15972376,0.87640077,0.87640077,0.0,30.282305,0.20143192,0.05310622,0.20143192,0.4323931,0.0,1.3087938,6.0689187,21.02197241783142,21.02197241783142,0.0,20.305296,23.77466,29.893778,33.363144,6.0689187,-3.4693644
33.050125,13.8404045,0.0,0.9143481,1.7366815,-0.07830932,0.0,-0.07830932,-0.42001402,0.0,-0.42001402,33.050125,0.16079016,0.08826584,0.16079016,0.81021845,0.0,0.39020446,6.0615306,18.40078580379486,18.40078580379486,0.0,18.89911,21.716925,30.008928,32.826744,6.0615306,-2.8178163
34.37318,13.779937,0.0,2.413776,4.349186,-0.41494966,0.0,-0.41494966,0.55038816,0.55038816,0.0,34.37318,0.40710372,0.014063846,0.40710372,0.07321318,0.0,0.6236013,6.2070584,22.9114807844162,22.9114807844162,0.0,22.776043,24.751131,31.04293,33.01802,6.2070584,-1.9750882
30.147942,11.463101,0.23355749,1.4928403,1.6071324,-0.78586197,0.0,-0.78586197,0.9152476,0.9152476,0.0,30.147942,0.7574352,0.0043649618,0.7574352,0.12383083,1.6416416,1.0390785,9.751474,23.068580389022827,23.068580389022827,0.0,22.939194,23.841125,30.961538,31.86347,9.751474,-0.9019331
24.56772,8.757801,0.24435937,0.53826547,0.40010503,-0.34579372,0.0,-0.34579372,-0.12882382,0.0,-0.12882382,24.56772,0.37624377,0.04354903,0.37624377,0.50881016,1.4415954,0.37998635,11.224992,20.38392072916031,20.38392072916031,0.0,20.85854,20.973051,28.639473,28.753986,11.224992,-0.1145132
10.955418,3.642894,0.14748219,1.7717255,3.0828052,-0.14449109,0.0,-0.14449109,-1.1288277,0.0,-1.1288277,10.955418,0.5476208,0.40666926,0.5476208,1.1288277,0.739568,0.0,7.1377234,12.882077530026436,12.882077530026436,0.0,14.155396,14.155396,22.89756,22.89756,7.1377234,0.0
15.348451,4.6830378,0.2937437,1.2182729,3.001225,0.61685765,0.61685765,0.0,-1.626097,0.0,-1.626097,15.348451,0.1312654,0.7257231,0.1312654,1.6505783,1.3537915,0.024481278,11.033679,17.385588705539703,17.385588705539703,0.0,18.394827,18.394827,24.967356,24.967356,11.033679,0.0
15.9747305,5.265347,0.34876665,1.357188,2.9908655,0.17851713,0.17851713,0.0,-0.2484339,0.0,-0.2484339,15.9747305,0.07547173,0.23477934,0.07547173,0.9764033,1.5994455,0.7279694,5.4683886,13.824933290481567,13.824933290481567,0.0,13.89485,13.89485,18.619905,18.619905,5.4683886,0.0
14.326443,4.152424,0.26602036,0.92774844,3.2709274,1.2766645,1.2766645,0.0,-1.7216296,0.0,-1.7216296,14.326443,0.0,1.2064034,0.0,1.7216296,1.1204677,0.0,4.0637956,10.031537801027298,10.031537801027298,0.0,10.476503,10.476503,14.01405,14.01405,4.0637956,0.0
26.392542,7.4454093,0.0,0.38272434,1.9011322,1.1211318,1.1211318,0.0,-1.0855238,0.0,-1.0855238,26.392542,0.0,1.0419166,0.0,1.1142821,0.0,0.028758287,3.6894279,11.950446099042892,11.950446099042892,0.0,11.914837,11.914837,11.3616705,11.3616705,3.6894279,0.0
25.44072,6.7835155,0.22760661,0.0,0.9633522,0.9633522,0.9633522,0.0,-0.03499139,0.0,-0.03499139,25.44072,0.0,0.9224522,0.0,0.48692647,0.8433845,0.45193508,3.6325357,11.572018444538116,11.572018444538116,0.0,10.643658,10.643658,9.252672,9.252672,3.6325357,0.0
10.90096,2.740894,0.847191,0.0,0.16172469,0.16172469,0.16172469,0.0,-0.18269917,0.0,-0.18269917,10.90096,0.0,0.15471384,0.0,0.31675643,3.149157,0.13405724,3.6702633,7.237373918294907,7.237373918294907,0.0,7.2583485,7.2583485,9.508572,9.508572,3.6702633,0.0
9.198727,2.411351,0.47621995,1.3083103,2.8483016,0.023197748,0.023197748,0.0,0.019226067,0.019226067,0.0,9.198727,0.0,0.022223346,0.0,0.07263338,1.7293501,0.091859445,3.6536565,9.408755213022232,9.408755213022232,0.0,9.366331,9.366331,11.510401,11.510401,3.6536565,0.0
13.825533,3.3963218,0.38562825,0.0,0.023197748,0.023197748,0.023197748,0.0,-0.060791913,0.0,-0.060791913,13.825533,0.0,0.022223346,0.0,0.087955184,1.3768936,0.02716327,3.7346954,7.479050904512405,7.479050904512405,0.0,7.516645,7.516645,7.9630136,7.9630136,3.7346954,0.0
5.822032,1.4778638,0.35248443,0.61159664,1.3081257,0.023197748,0.023197748,0.0,0.2255844,0.2255844,0.0,5.822032,0.0,0.022223346,0.0,0.0,1.2501146,0.2255844,3.9170437,7.281101942062378,7.281101942062378,0.0,7.0323195,7.0323195,8.976454,8.976454,3.9170437,0.0
10.923494,2.4948614,0.2959731,5.675249,5.3473887,-3.4665995,0.0,-3.4665995,0.76315194,0.76315194,0.0,10.923494,3.2188175,0.022223346,3.2188175,2.1634698e-05,1.03993,0.7631736,4.4828486,13.254424721002579,13.254424721002579,0.0,15.957871,16.087671,17.996412,18.126211,4.4828486,-0.12979916
17.769411,4.540623,0.32942355,1.7135038,1.4235938,-1.1309551,0.0,-1.1309551,-0.23048548,0.0,-0.23048548,17.769411,1.0603963,0.022223346,1.0603963,0.23048548,1.2549531,0.0,5.9298625,11.375046163797379,11.375046163797379,0.0,12.736487,13.354458,14.6498375,15.26781,5.9298625,-0.6179717
2.9417326,0.8654196,0.9565619,0.81712717,0.4980996,-0.47973296,0.0,-0.47973296,-1.126356,0.0,-1.126356,2.9417326,0.7046637,0.24536285,0.7046637,1.126356,3.9091585,0.0,15.155664,14.892694294452667,14.892694294452667,0.0,16.498781,17.955479,22.276587,23.733282,15.155664,-1.4566952
7.607401,2.5615196,0.29692912,2.921307,7.642113,0.8383833,0.8383833,0.0,-0.7150896,0.0,-0.7150896,7.607401,0.56597257,1.3519369,0.56597257,0.7150896,1.2812647,0.0,7.0394707,15.219328999519348,15.219328999519348,0.0,15.096034,16.701649,19.66319,21.268805,7.0394707,-1.605614
9.356629,3.0327504,0.2272841,0.5979917,1.8065562,0.6031573,0.6031573,0.0,-0.2683036,0.0,-0.2683036,9.356629,0.09002536,0.6416211,0.09002536,0.2683036,1.1410682,0.0,8.089304,10.450910538434982,10.450910538434982,0.0,10.116056,12.552738,16.989786,19.426468,8.089304,-2.4366808
9.879079,3.7376342,0.2017385,2.6623816,7.9605675,2.3737786,2.3737786,0.0,-0.5290762,0.0,-0.5290762,9.879079,0.11671023,2.2957926,0.11671023,0.5290762,1.1757213,0.0,7.0067635,15.067519754171371,15.067519754171371,0.0,13.222818,16.532925,22.382349,25.692455,7.0067635,-3.3101075
18.830063,6.857547,0.08538035,1.2563889,1.1501013,-0.7851858,0.0,-0.7851858,-0.15604414,0.0,-0.15604414,18.830063,0.7292387,0.0,0.7292387,0.15604414,0.5227913,0.0,7.600734,12.690237164497375,12.690237164497375,0.0,13.631467,16.478949,19.836128,22.683609,7.600734,-2.847481
