cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
52.032963,21.38306,0.0,1.4302865,1.5629406,-0.77189326,0.0,-0.77189326,-4.70732,0.0,-4.70732,52.032963,0.7151833,0.0,0.7151833,4.70732,0.0,0.0,6.1251383,21.678054839372635,21.678054839372635,0.0,27.15727,29.843035,30.090214,32.775978,6.1251383,-2.6857648
18.548998,8.243272,0.53221285,1.6744683,2.48878,-0.51425314,0.0,-0.51425314,-2.4254556,0.0,-2.4254556,18.548998,0.47445017,0.0,0.47445017,2.4254556,3.972427,0.0,12.922775,19.960232704877853,19.960232704877853,0.0,22.89994,24.701294,38.688267,40.489613,12.922775,-1.8013518
67.30158,22.969107,1.4039148,0.81914175,1.2386681,-0.2378131,0.0,-0.2378131,-0.10754749,0.0,-0.10754749,67.30158,0.22782396,0.0,0.22782396,0.10754749,8.484549,0.0,9.089996,33.77333837747574,33.77333837747574,0.0,34.1187,34.9395,29.776278,30.597076,9.089996,-0.8207992
13.794943,5.2604427,2.2147298,0.9189828,1.7647922,-0.08549968,0.0,-0.08549968,0.0,0.0,0.0,13.794943,0.07845098,0.0,0.07845098,0.0,12.067416,0.0,12.586617,21.716026216745377,21.716026216745377,0.0,21.801525,21.91208,26.774712,26.885267,12.586617,-0.11055534
27.584286,8.221088,0.5402285,1.1555697,1.1623602,-0.66389,0.0,-0.66389,0.0,0.0,0.0,27.584286,0.6219801,0.0,0.6219801,0.0,2.4358711,0.0,8.314123,18.237799882888794,18.237799882888794,0.0,18.901691,18.901691,19.042414,19.042414,8.314123,0.0
22.109653,6.0279274,1.4889936,1.0095111,0.77097887,-0.68932205,0.0,-0.68932205,0.0,0.0,0.0,22.109653,0.65039146,0.0,0.65039146,0.0,6.4707932,0.0,8.121485,16.409384071826935,16.409384071826935,0.0,17.098707,17.098707,17.529116,17.529116,8.121485,0.0
34.282185,8.80715,0.26442355,0.8007329,3.6953666,2.0028558,2.0028558,0.0,8.174355,8.174355,0.0,34.282185,0.0,1.8634427,0.0,0.0,1.1173282,8.174355,6.257903,27.19919764995575,27.19919764995575,0.0,17.021986,17.021986,16.727747,16.727747,6.257903,0.0
23.693663,6.228879,1.9982669,0.9933251,4.1427026,2.0028558,2.0028558,0.0,8.167655,8.167655,0.0,23.693663,0.0,1.8634427,0.0,0.0,7.6838074,8.167655,4.086716,24.624219119548798,24.624219119548798,0.0,14.453709,14.453709,16.29094,16.29094,4.086716,0.0
34.041664,9.484456,0.63342434,0.0,2.0028558,2.0028558,2.0028558,0.0,8.161033,8.161033,0.0,34.041664,0.0,1.8634427,0.0,0.0,2.236629,8.161033,3.7180943,23.999862909317017,23.999862909317017,0.0,13.835975,13.835975,12.09092,12.09092,3.7180943,0.0
4.5709085,1.4992467,2.288785,0.0,2.0028558,2.0028558,2.0028558,0.0,8.154487,8.154487,0.0,4.5709085,0.0,1.8634427,0.0,0.0,8.132238,8.154487,3.684646,17.630020320415497,17.630020320415497,0.0,7.4726777,7.4726777,11.02682,11.02682,3.684646,0.0
40.186615,9.7290945,0.12279222,0.0,1.9706671,1.9706671,1.9706671,0.0,8.148017,8.148017,0.0,40.186615,0.0,1.8335284,0.0,0.0,0.41414526,8.148017,3.6860025,23.656573235988617,23.656573235988617,0.0,13.537889,13.537889,10.125061,10.125061,3.6860025,0.0
7.2977605,1.3924385,1.7321377,0.0,1.3074286,1.3074286,1.3074286,0.0,8.141623,8.141623,0.0,7.2977605,0.0,1.2166116,0.0,0.0,6.3914037,8.141623,3.6536565,16.22728407382965,16.22728407382965,0.0,6.7782326,6.7782326,9.308609,9.308609,3.6536565,0.0
19.675442,4.8066673,0.0,0.31384364,1.8450383,1.1723065,1.1723065,0.0,8.135303,8.135303,0.0,19.675442,0.0,1.0905371,0.0,0.0,0.0,8.135303,3.6210513,18.408058643341064,18.408058643341064,0.0,9.1004505,9.1004505,8.931352,8.931352,3.6210513,0.0
16.551958,3.8684916,1.0489866,0.0,1.1723065,1.1723065,1.1723065,0.0,8.129055,8.129055,0.0,16.551958,0.0,1.0905371,0.0,0.0,3.6995344,8.129055,3.8921425,18.110982477664948,18.110982477664948,0.0,8.809621,8.809621,7.9030128,7.9030128,3.8921425,0.0
13.589572,3.2542903,1.9829816,3.9914584,9.125429,-0.84774363,0.0,-0.84774363,8.12288,8.12288,0.0,13.589572,1.1914845,0.41528305,1.1914845,0.0,7.1112766,8.12288,4.787988,27.137972831726074,27.137972831726074,0.0,19.862835,19.998434,20.555468,20.691067,4.787988,-0.13559829
34.497334,9.956069,1.1644093,0.6942956,2.3143258,0.8074579,0.8074579,0.0,8.116777,8.116777,0.0,34.497334,0.0,0.7410136,0.0,0.0,4.61242,8.116777,5.328063,26.271444737911224,26.271444737911224,0.0,17.34721,17.95541,13.528405,14.136603,5.328063,-0.60819954
41.583218,10.755282,0.8380133,1.9475595,4.906569,0.8074579,0.8074579,0.0,6.5934057,6.5934057,0.0,41.583218,0.0,0.7410136,0.0,0.0,3.6546414,6.5934057,10.370009,31.9526849091053,31.9526849091053,0.0,24.551823,26.062416,21.709324,23.219915,10.370009,-1.5105952
15.288223,5.730254,1.8232708,2.9478614,6.190045,0.0,0.0,0.0,-6.7808895,0.0,-6.7808895,15.288223,0.0,0.0,0.0,6.7808895,8.896276,0.0,7.5978622,12.087370336055756,12.087370336055756,0.0,18.86826,21.34143,19.70641,22.17958,7.5978622,-2.4731715
5.2452507,1.733848,0.45936322,2.113493,3.324128,-0.6131494,0.0,-0.6131494,-7.086289,0.0,-7.086289,5.2452507,0.56672454,0.0,0.56672454,7.086289,2.4264548,0.0,7.716792,2.94758377969265,2.94758377969265,0.0,10.647021,13.8472805,19.55022,22.750479,7.716792,-3.2002587
46.39144,16.818333,0.0,1.668153,2.1657465,-0.68416446,0.0,-0.68416446,-7.2,0.0,-7.2,46.39144,0.63075304,0.0,0.63075304,7.2,0.0,0.0,7.399315,15.426403403282166,15.426403403282166,0.0,23.310568,27.067562,19.276577,23.03357,7.399315,-3.7569914
11.711576,4.2582946,1.8165026,0.9760567,1.9545766,-0.06415006,0.0,-0.06415006,-7.2,0.0,-7.2,11.711576,0.058861446,0.0,0.058861446,7.2,12.878802,0.0,8.193687,4.9281415939331055,4.9281415939331055,0.0,12.192291,16.287212,18.149174,22.244093,8.193687,-4.0949197
30.129946,13.668869,1.5416764,0.09625785,0.19617556,0.0,0.0,0.0,-7.2,0.0,-7.2,30.129946,0.0,0.0,0.0,7.2,12.75238,0.0,6.7026367,10.765565007925034,10.765565007925034,0.0,17.965567,22.109358,17.865932,22.009724,6.7026367,-4.143793
31.503286,11.744082,1.3634558,0.830629,1.092185,-0.3468059,0.0,-0.3468059,-7.2,0.0,-7.2,31.503286,0.31821477,0.0,0.31821477,7.2,11.769497,0.0,6.4066525,9.470924973487854,9.470924973487854,0.0,17.01773,20.95318,19.601986,23.537437,6.4066525,-3.93545
33.99592,15.460354,0.24405421,0.100272246,0.21825644,0.0,0.0,0.0,-7.2,0.0,-7.2,33.99592,0.0,0.0,0.0,7.2,2.142265,0.0,6.133855,11.188371986150742,11.188371986150742,0.0,18.38837,22.056519,23.377573,27.045721,6.133855,-3.6681483
39.68049,14.633791,1.6383882,1.7095007,2.4388778,-0.6329283,0.0,-0.6329283,-7.2,0.0,-7.2,39.68049,0.5792958,0.0,0.5792958,7.2,14.954504,0.0,6.1076813,14.723913758993149,14.723913758993149,0.0,22.55684,25.451668,26.211931,29.106754,6.1076813,-2.894825
46.1725,19.640226,1.6186862,0.18194154,0.38470027,0.0,0.0,0.0,-7.2,0.0,-7.2,46.1725,0.0,0.0,0.0,7.2,12.016406,0.0,6.731808,19.12536085397005,19.12536085397005,0.0,26.325361,28.375423,23.60801,25.658072,6.731808,-2.0500603
26.168964,8.934227,1.7878762,1.31257,1.1545423,-0.83605146,0.0,-0.83605146,-6.1350594,0.0,-6.1350594,26.168964,0.77011824,0.0,0.77011824,6.1350594,10.836693,0.0,12.112527,16.88316722214222,16.88316722214222,0.0,23.854277,24.825224,30.672773,31.643717,12.112527,-0.97094476
53.045826,18.12875,0.6569337,0.8657576,0.6984664,-0.56404173,0.0,-0.56404173,-2.5711002,0.0,-2.5711002,53.045826,0.5302042,0.0,0.5302042,2.5711002,3.567057,0.0,6.8385234,23.588797540869564,23.588797540869564,0.0,26.723938,26.886715,24.76665,24.929422,6.8385234,-0.16277494
36.69492,11.088262,1.4770002,1.5668514,2.6351616,-0.3468059,0.0,-0.3468059,-0.11244583,0.0,-0.11244583,36.69492,0.31821477,0.0,0.31821477,0.11244583,7.2203383,0.0,9.838835,24.926812291145325,24.926812291145325,0.0,25.386063,25.386063,26.298098,26.298098,9.838835,0.0
15.728016,5.253743,2.2685518,3.848288,7.156698,-0.5375538,0.0,-0.5375538,0.0,0.0,0.0,15.728016,0.49817485,0.0,0.49817485,0.0,10.787266,0.0,6.1064944,20.78548789024353,20.78548789024353,0.0,21.32304,21.32304,25.42569,25.42569,6.1064944,0.0
14.933199,4.0028586,0.6102226,1.1172235,4.4294615,1.9822228,1.9822228,0.0,8.174334,8.174334,0.0,14.933199,0.0,1.8442675,0.0,0.0,2.510574,8.174334,5.234684,22.451561093330383,22.451561093330383,0.0,12.295006,12.295006,16.190702,16.190702,5.234684,0.0
35.733513,9.631886,0.9181296,0.48866057,2.492965,1.4534926,1.4534926,0.0,8.167634,8.167634,0.0,35.733513,0.0,1.3528956,0.0,0.0,3.7200189,8.167634,3.9851987,25.195812344551086,25.195812344551086,0.0,15.574686,15.574686,12.388395,12.388395,3.9851987,0.0
5.6910615,1.2587484,2.4288425,0.34341544,1.8796713,1.1696649,1.1696649,0.0,8.161012,8.161012,0.0,5.6910615,0.0,1.0809897,0.0,0.0,9.04995,8.161012,3.7303636,17.458637833595276,17.458637833595276,0.0,8.12796,8.12796,11.007696,11.007696,3.7303636,0.0
46.515926,12.354137,0.8338576,1.076106,3.3615355,1.0161072,1.0161072,0.0,8.154467,8.154467,0.0,46.515926,0.0,0.9356922,0.0,0.0,3.0198894,8.154467,3.6755352,28.379533171653748,28.379533171653748,0.0,19.20896,19.20896,11.4139805,11.4139805,3.6755352,0.0
0.0,0.0,2.2299461,0.095964685,1.003036,0.8074579,0.8074579,0.0,8.147998,8.147998,0.0,0.0,0.0,0.7410136,0.0,0.0,7.866703,8.147998,3.6698065,15.05078649520874,15.05078649520874,0.0,6.0953307,6.0953307,8.761277,8.761277,3.6698065,0.0
16.165005,3.8084512,0.0,0.0,0.510279,0.51027906,0.51027906,0.0,8.141603,8.141603,0.0,16.165005,0.0,0.46984375,0.0,0.0,0.0,8.141603,3.6260352,16.086368322372437,16.086368322372437,0.0,7.4344864,7.4344864,8.0344,8.0344,3.6260352,0.0
10.06039,2.5078847,1.1644093,0.30586404,1.1525327,0.48677728,0.48677728,0.0,8.1352825,8.1352825,0.0,10.06039,0.0,0.44839886,0.0,0.0,4.1632676,8.1352825,3.714993,16.67510277032852,16.67510277032852,0.0,8.053042,8.053042,8.363211,8.363211,3.714993,0.0
17.979939,4.1341286,0.632721,3.0123773,6.657923,-3.0370843,0.0,-3.0370843,8.129036,8.129036,0.0,17.979939,2.8713808,0.08642952,2.8713808,0.0,2.0974033,8.129036,4.0946164,23.648425221443176,23.648425221443176,0.0,18.556473,18.556473,17.499607,17.499607,4.0946164,0.0
14.908106,3.3518243,1.1644093,3.8588848,8.501283,0.27817237,0.27817237,0.0,8.122862,8.122862,0.0,14.908106,0.1743159,0.42807755,0.1743159,0.0,4.2768517,8.122862,8.794459,29.814384520053864,29.814384520053864,0.0,21.41335,21.533804,22.213345,22.333797,8.794459,-0.12045176
25.47484,7.084911,1.6500518,1.4327592,3.8181021,0.7030222,0.7030222,0.0,8.116758,8.116758,0.0,25.47484,0.0,0.6501645,0.0,0.0,6.4642096,8.116758,6.9813967,27.075718462467194,27.075718462467194,0.0,18.255938,18.831436,16.778385,17.353886,6.9813967,-0.5755009
30.284801,9.48443,0.8155362,1.9554772,4.6556396,0.48677728,0.48677728,0.0,6.520748,6.520748,0.0,30.284801,0.0,0.44839886,0.0,0.0,3.779346,6.520748,14.1034355,34.08711516857147,34.08711516857147,0.0,27.07959,28.572264,25.192863,26.68554,14.1034355,-1.4926747
22.710037,7.9554615,1.8829508,2.413569,2.2625623,-1.4615775,0.0,-1.4615775,-6.778925,0.0,-6.778925,22.710037,1.354919,0.0,1.354919,6.778925,9.620672,0.0,7.609335,10.441789641976357,10.441789641976357,0.0,18.682293,21.171886,18.3784,20.867994,7.609335,-2.4895937
31.832893,9.245403,1.0971421,2.286132,2.5996587,-1.1659106,0.0,-1.1659106,-7.0853095,0.0,-7.0853095,31.832893,1.0785944,0.0,1.0785944,7.0853095,6.2008514,0.0,7.2012234,9.7244703322649,9.7244703322649,0.0,17.97569,21.30934,18.922415,22.256063,7.2012234,-3.333647
35.349186,13.327986,0.8338576,1.4974968,1.7367889,-0.742564,0.0,-0.742564,-7.2,0.0,-7.2,35.349186,0.6863497,0.0,0.6863497,7.2,5.342861,0.0,7.2220726,12.103550240397453,12.103550240397453,0.0,20.046114,23.863268,18.759048,22.576202,7.2220726,-3.8171544
16.727484,6.7515354,1.134893,1.40648,0.7495028,-1.1532692,0.0,-1.1532692,-7.2,0.0,-7.2,16.727484,1.0628712,0.0,1.0628712,7.2,8.884003,0.0,7.4357395,4.823533996939659,4.823533996939659,0.0,13.176804,17.224941,19.15076,23.198895,7.4357395,-4.0481358
52.692413,21.044086,0.97050345,0.6648953,0.19557811,-0.6060795,0.0,-0.6060795,-7.2,0.0,-7.2,52.692413,0.5689306,0.0,0.5689306,7.2,8.217122,0.0,6.7731924,17.560811787843704,17.560811787843704,0.0,25.366892,29.589441,19.593723,23.81627,6.7731924,-4.222548
21.208504,9.436441,1.0054617,2.0818903,2.3369951,-1.0612144,0.0,-1.0612144,-7.2,0.0,-7.2,21.208504,0.97732073,0.0,0.97732073,7.2,9.020929,0.0,11.099374,12.756496325135231,12.756496325135231,0.0,21.017712,24.939487,28.537006,32.458782,11.099374,-3.9217763
38.43537,16.17092,1.0882053,2.4123023,3.4731472,-0.8892815,0.0,-0.8892815,-7.2,0.0,-7.2,38.43537,0.8186135,0.0,0.8186135,7.2,9.978165,0.0,6.0689187,16.131827041506767,16.131827041506767,0.0,24.22111,27.690474,27.549322,31.018684,6.0689187,-3.4693644
31.662043,12.773811,0.34514287,0.9143481,1.4562212,-0.26589218,0.0,-0.26589218,-7.2,0.0,-7.2,31.662043,0.24601063,0.0,0.24601063,7.2,3.3416233,0.0,6.0615306,10.61888937652111,10.61888937652111,0.0,18.084782,20.902597,29.361248,32.17906,6.0615306,-2.8178163
47.40591,19.552265,0.77991086,2.413776,3.7617629,-0.71625054,0.0,-0.71625054,-7.2,0.0,-7.2,47.40591,0.66818476,0.0,0.66818476,7.2,6.1376476,0.0,6.2070584,21.12590904533863,21.12590904533863,0.0,29.04216,31.017248,29.901583,31.87667,6.2070584,-1.9750882
41.319374,15.140889,2.1311104,1.4928403,2.5013607,-0.3411397,0.0,-0.3411397,-6.1376743,0.0,-6.1376743,41.319374,0.32681042,0.0,0.32681042,6.1376743,15.017145,0.0,9.751474,22.485226510092616,22.485226510092616,0.0,28.96404,29.865974,29.784792,30.686726,9.751474,-0.9019331
35.2141,12.940226,1.2330171,0.53826547,0.45635983,-0.3411397,0.0,-0.3411397,-2.575571,0.0,-2.575571,35.2141,0.32681042,0.0,0.32681042,2.575571,7.1564903,0.0,11.224992,23.164509892463684,23.164509892463684,0.0,26.081223,26.195734,28.086384,28.200897,11.224992,-0.1145132
14.412581,4.31519,0.38214302,1.7717255,2.3366194,-0.7363778,0.0,-0.7363778,-0.11244583,0.0,-0.11244583,14.412581,0.690375,0.0,0.690375,0.11244583,1.9076982,0.0,7.1377234,14.0592300593853,14.0592300593853,0.0,14.908055,14.908055,22.664398,22.664398,7.1377234,0.0
56.110973,16.28509,1.4809394,1.2182729,1.5362186,-0.49441707,0.0,-0.49441707,0.0,0.0,0.0,56.110973,0.46949697,0.0,0.46949697,0.0,6.8460636,0.0,11.033679,30.335926473140717,30.335926473140717,0.0,30.830343,30.830343,24.322643,24.322643,11.033679,0.0
8.545208,2.9996676,2.0339108,1.357188,4.893985,2.0028558,2.0028558,0.0,8.174334,8.174334,0.0,8.545208,0.0,1.8634427,0.0,0.0,9.259374,8.174334,5.4683886,23.570284962654114,23.570284962654114,0.0,13.393095,13.393095,18.375378,18.375378,5.4683886,0.0
7.272491,2.254632,0.18119158,0.92774844,3.9971185,2.0028558,2.0028558,0.0,8.167634,8.167634,0.0,7.272491,0.0,1.8634427,0.0,0.0,0.7339623,8.167634,4.0637956,18.664372622966766,18.664372622966766,0.0,8.493882,8.493882,14.023026,14.023026,4.0637956,0.0
23.539186,7.289322,0.18028975,0.38272434,2.7828562,2.0028558,2.0028558,0.0,8.161013,8.161013,0.0,23.539186,0.0,1.8634427,0.0,0.0,0.72690284,8.161013,3.6894279,22.10290879011154,22.10290879011154,0.0,11.939041,11.939041,11.351459,11.351459,3.6894279,0.0
17.813135,4.9366403,1.2587521,0.0,1.7355902,1.7355903,1.7355903,0.0,8.154467,8.154467,0.0,17.813135,0.0,1.6140726,0.0,0.0,4.606366,8.154467,3.6325357,19.717985153198242,19.717985153198242,0.0,9.827928,9.827928,9.252671,9.252671,3.6325357,0.0
18.92015,4.619047,0.650313,0.0,1.7216697,1.7216697,1.7216697,0.0,8.147998,8.147998,0.0,18.92015,0.0,1.6010841,0.0,0.0,2.35253,8.147998,3.6702633,18.809291064739227,18.809291064739227,0.0,8.939624,8.939624,9.508573,9.508573,3.6702633,0.0
2.9629388,0.699902,1.6468117,1.3083103,4.5467734,1.7216697,1.7216697,0.0,8.141603,8.141603,0.0,2.9629388,0.0,1.6010841,0.0,0.0,6.164773,8.141603,3.6536565,18.68874728679657,18.68874728679657,0.0,8.825474,8.825474,11.54273,11.54273,3.6536565,0.0
20.26085,5.220936,0.0,0.0,1.5127023,1.5127023,1.5127023,0.0,8.1352825,8.1352825,0.0,20.26085,0.0,1.4008943,0.0,0.0,0.0,8.1352825,3.7346954,18.60361671447754,18.60361671447754,0.0,8.955631,8.955631,7.943056,7.943056,3.7346954,0.0
13.447014,3.0694304,1.5572891,0.61159664,2.0277085,0.74278075,0.74278075,0.0,8.129036,8.129036,0.0,13.447014,0.0,0.6845396,0.0,0.0,5.4603477,8.129036,3.9170437,18.700507640838623,18.700507640838623,0.0,9.828691,9.828691,9.04035,9.04035,3.9170437,0.0
17.008034,4.5936017,0.7107534,5.675249,12.748038,-1.748354,0.0,-1.748354,8.122862,8.122862,0.0,17.008034,2.037685,0.40887895,2.037685,0.0,2.5198002,8.122862,4.4828486,30.528304934501648,30.528304934501648,0.0,24.1538,24.283596,23.70031,23.830107,4.4828486,-0.12979916
14.336561,4.015504,1.7828453,1.7135038,4.744842,1.0361404,1.0361404,0.0,8.116758,8.116758,0.0,14.336561,0.0,0.95894593,0.0,0.0,6.7160034,8.116758,5.9298625,23.971841633319855,23.971841633319855,0.0,14.818943,15.436913,15.803991,16.421963,5.9298625,-0.6179717
46.116367,12.168068,0.040770125,0.81712717,2.7626026,1.0361404,1.0361404,0.0,6.519042,6.519042,0.0,46.116367,0.0,0.95894593,0.0,0.0,0.15558246,6.519042,15.155664,35.18945303559303,35.18945303559303,0.0,27.634268,29.090963,23.10392,24.560614,15.155664,-1.4566952
16.457054,5.1208897,2.7096918,2.921307,4.443911,-0.9502889,0.0,-0.9502889,-6.7801113,0.0,-6.7801113,16.457054,0.87947655,0.0,0.87947655,6.7801113,11.729605,0.0,7.0394707,10.928238153457642,10.928238153457642,0.0,18.658638,20.264252,17.877571,19.483185,7.0394707,-1.605614
24.149017,7.873375,0.0,0.5979917,0.48652473,-0.40687203,0.0,-0.40687203,-7.0853157,0.0,-7.0853157,24.149017,0.3744706,0.0,0.3744706,7.0853157,0.0,0.0,8.089304,6.927206575870514,6.927206575870514,0.0,14.419394,16.856075,16.754158,19.19084,8.089304,-2.4366808
25.387478,8.726728,1.9821072,2.6623816,3.1097155,-1.2994508,0.0,-1.2994508,-7.2,0.0,-7.2,25.387478,1.2097065,0.0,1.2097065,7.2,11.664076,0.0,7.0067635,10.315206229686737,10.315206229686737,0.0,18.814657,22.124765,20.258003,23.56811,7.0067635,-3.3101075
54.102314,18.957832,0.8185024,1.2563889,1.2366519,-0.74191046,0.0,-0.74191046,-7.2,0.0,-7.2,54.102314,0.68575335,0.0,0.68575335,7.2,4.988858,0.0,7.600734,18.566238537430763,18.566238537430763,0.0,26.50815,29.355633,19.424026,22.27151,7.600734,-2.847481
12.776484,2.8910255,1.5662413,1.8723518,3.9781618,0.0,0.0,0.0,-7.2,0.0,-7.2,12.776484,0.0,0.0,0.0,7.2,5.6969595,0.0,10.487798,11.0858513712883,11.0858513712883,0.0,18.28585,18.923225,21.124592,21.761967,10.487798,-0.6373746
51.520485,11.594198,0.23759127,0.941388,1.0089146,-0.5193119,0.0,-0.5193119,-7.2,0.0,-7.2,51.520485,0.47853214,0.0,0.47853214,7.2,0.85562235,0.0,6.2629824,11.573858886957169,11.573858886957169,0.0,19.29317,19.622997,13.236774,13.566604,6.2629824,-0.32982817
13.303514,3.0300493,3.6095643,0.2577024,0.0,-0.28208292,0.0,-0.28208292,-7.2,0.0,-7.2,13.303514,0.2577024,0.0,0.2577024,7.2,12.092215,0.0,5.89103,5.097485646605492,5.097485646605492,0.0,12.579569,12.812727,11.5446615,11.777821,5.89103,-0.23315859
