cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
2.666395,0.18186787,0.0,6.3673,6.8575525,0.0,0.0,0.0,-14.128,0.0,-14.128,2.666395,0.0,0.0,0.0,14.128,3.826582,0.0,10.386095,-6.3493505,4.3820934,0.60634935,0.0,0.0,-6.3493505,14.455235,17.244549,14.455235,17.244549,10.386095,-2.789313
4.30343,0.29277384,0.0,3.6608884,3.8711267,0.0,0.0,0.0,-14.011484,0.0,-14.011484,4.30343,0.0,0.0,0.0,14.011484,3.8019507,0.0,9.881127,-6.2597275,4.4027834,0.6092123,0.0,0.0,-6.2597275,13.430126,15.852267,13.430126,15.852267,9.881127,-2.4221423
0.0,0.0,0.0,2.9829946,3.132306,0.0,0.0,0.0,-12.2021055,0.0,-12.2021055,0.0,0.0,0.0,0.0,12.2021055,29.417288,0.0,11.339572,-2.5352721,32.897526,4.5520244,0.0,0.0,-2.5352721,23.822544,25.495283,-12.963411,-11.290673,11.339572,-1.6727393
0.0,0.0,0.0,2.1317177,2.262977,0.0,0.0,0.0,-6.446316,0.0,-6.446316,0.0,0.0,0.0,0.0,6.446316,0.0,0.0,19.530561,12.452363,0.0,0.0,0.0,12.452363,0.0,18.898678,19.530561,28.27819,28.910074,19.530561,-0.6318836
0.0,0.0,0.0,7.026906,7.6248207,0.0,0.0,0.0,-0.15687415,0.0,-0.15687415,0.0,0.0,0.0,0.0,0.15687415,11.28569,0.0,15.550389,15.393515,12.646918,1.7499514,0.0,15.393515,0.0,28.880625,28.880625,17.63238,17.63238,15.550389,0.0
0.0,0.0,0.0,8.823971,9.292772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.284136,17.284136,0.0,0.0,0.0,17.284136,0.0,17.284136,17.284136,35.5289,35.5289,17.284136,0.0
0.0,0.0,0.0,8.18949,8.895377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.596036,0.0,24.784605,24.784605,17.495707,2.4208777,0.0,24.784605,0.0,35.118664,35.118664,29.376106,29.376106,24.784605,0.0
0.0,0.0,0.0,5.906012,6.230382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.147406,15.147408,0.0,0.0,0.0,15.147408,0.0,15.147406,15.147406,39.213707,39.213707,15.147406,0.0
0.0,0.0,0.0,3.7903595,4.0629644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.003965,0.0,13.202967,13.202968,21.318695,2.9498634,0.0,13.202968,0.0,21.246307,21.246307,21.41236,21.41236,13.202967,0.0
0.0,0.0,0.0,2.650704,2.858454,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.127855,16.0706,8.875874,24.946472,37.48234,5.186424,0.0,24.946472,0.0,-7.2262483,-7.2262483,4.930705,4.930705,8.875874,0.0
0.0,0.0,0.0,4.8217845,5.1705475,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,29.144339,16.0706,7.031818,23.102417,48.678307,6.735607,0.0,23.102417,0.0,-9.070304,-9.070304,-13.739732,-13.739732,7.031818,0.0
0.0,0.0,0.0,4.9152355,5.236507,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,20.637138,16.0706,6.556971,22.627575,39.169353,5.4198556,0.0,22.627575,0.0,-9.545151,-9.545151,1.0472281,1.0472281,6.556971,0.0
0.0,0.0,0.0,1.1775801,1.2403429,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,26.251768,16.0706,6.4272933,22.497892,45.44512,6.2882323,0.0,22.497892,0.0,-9.674828,-9.674828,0.75158256,0.75158256,6.4272933,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,25.29934,16.0706,6.244947,22.315548,44.380547,6.140927,0.0,22.315548,0.0,-9.857174,-9.857174,1.1486324,1.1486324,6.244947,0.0
0.0,0.0,0.0,0.68142587,0.70519525,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,28.546623,16.0706,6.2233524,22.293955,48.010197,6.643162,0.0,22.293955,0.0,-9.878769,-9.878769,2.7229414,2.7229414,6.2233524,0.0
0.0,0.0,0.0,3.1129384,3.4153612,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,27.499449,16.0706,6.4706526,22.541254,46.839718,6.4812036,0.0,22.541254,0.0,-9.631466,-9.631466,6.16638,6.16638,6.4706526,0.0
0.0,0.0,0.0,4.4321833,4.82076,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,29.638508,16.0706,7.245448,23.316051,49.230663,6.8120365,0.0,23.316051,0.0,-8.856673,-8.856673,6.8859463,6.8859463,7.245448,0.0
0.0,0.0,0.0,7.6052094,8.112588,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,28.168442,16.0706,9.514742,25.585342,47.558495,6.58066,0.0,25.585342,0.0,-6.558386,-6.558386,17.599407,17.599407,9.514742,0.0
0.0,0.0,0.0,13.656911,14.588301,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,27.41598,16.0706,10.914038,26.984638,46.170326,6.3885794,0.0,26.984638,0.0,-4.6119905,-4.6119905,18.402216,18.402216,10.914038,0.0
0.0,0.0,0.0,7.669121,8.158907,0.0,0.0,0.0,14.643772,14.643772,0.0,0.0,0.0,0.0,0.0,0.0,28.134127,14.643772,11.397243,25.622557,44.814205,6.200933,0.0,25.622557,0.0,-2.3884075,-1.969951,18.668844,19.087297,11.397243,-0.4184566
0.0,0.0,0.0,8.039234,8.562554,0.0,0.0,0.0,-13.381723,0.0,-13.381723,0.0,0.0,0.0,0.0,13.381723,12.924587,0.0,12.362132,-2.0466657,14.462754,2.0012083,0.0,0.0,-2.0466657,25.490772,26.517849,39.48966,40.516735,12.362132,-1.0270759
0.0,0.0,0.0,8.270418,8.777762,0.0,0.0,0.0,-14.005853,0.0,-14.005853,0.0,0.0,0.0,0.0,14.005853,6.2948823,0.0,13.103703,-1.9535962,7.052379,0.9758362,0.0,0.0,-1.9535962,26.207966,27.259413,41.03201,42.083458,13.103703,-1.0514461
0.0,0.0,0.0,8.079299,8.640843,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,8.188007,0.0,14.906975,-0.050387204,9.168426,1.2686332,0.0,0.0,-0.050387204,28.233326,29.062689,39.9274,40.756756,14.906975,-0.8293623
0.0,0.0,0.0,10.390988,11.018717,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,12.045192,-2.8173647,0.0,0.0,0.0,0.0,-2.8173647,11.310636,12.045192,35.493473,36.228035,12.045192,-0.73455644
0.0,0.0,0.0,2.9784703,3.1681094,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,15.939352,0.0,11.467509,-3.3167653,17.815489,2.465126,0.0,0.0,-3.3167653,24.966946,25.623219,19.159227,19.815498,11.467509,-0.6562739
0.0,0.0,0.0,3.9903684,4.201625,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,12.58153,-1.9369608,0.0,0.0,0.0,0.0,-1.9369608,12.191039,12.58153,35.405952,35.79644,12.58153,-0.3904905
0.0,0.0,0.0,1.3579642,1.4569623,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,13.94465,0.0,11.146676,-3.225064,15.586338,2.1566784,0.0,0.0,-3.225064,25.058647,25.302387,25.088823,25.332563,11.146676,-0.2437394
0.0,0.0,0.0,5.2144523,5.5075345,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,15.158637,0.95801485,0.0,0.0,0.0,0.95801485,0.0,15.086017,15.158637,38.739323,38.81194,15.158637,-0.07262098
0.0,0.0,0.0,7.0607057,7.521585,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,11.3175535,0.0,17.733711,3.6057124,12.65165,1.7506067,0.0,3.6057124,0.0,31.889423,31.889423,30.007587,30.007587,17.733711,0.0
0.0,0.0,0.0,7.5010567,7.973126,0.0,0.0,0.0,-13.559732,0.0,-13.559732,0.0,0.0,0.0,0.0,13.559732,0.0,0.0,17.83357,4.273839,0.0,0.0,0.0,4.273839,0.0,17.83357,17.83357,43.43634,43.43634,17.83357,0.0
0.0,0.0,0.0,12.596416,13.546303,0.0,0.0,0.0,-5.451704,0.0,-5.451704,0.0,0.0,0.0,0.0,5.451704,8.178968,0.0,24.573969,19.122263,9.144264,1.2652898,0.0,19.122263,0.0,38.72968,38.72968,46.136753,46.136753,24.573969,0.0
0.0,0.0,0.0,9.098188,9.633461,0.0,0.0,0.0,-0.4001643,0.0,-0.4001643,0.0,0.0,0.0,0.0,0.4001643,0.0,0.0,19.147436,18.74727,0.0,0.0,0.0,18.74727,0.0,19.147436,19.147436,47.39407,47.39407,19.147436,0.0
0.0,0.0,0.0,6.6799326,7.042996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.360354,0.0,13.434785,13.434785,8.229464,1.1387092,0.0,13.434785,0.0,27.590492,27.590492,40.145367,40.145367,13.434785,0.0
0.0,0.0,0.0,5.80387,6.108037,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0706,9.765177,25.835775,16.102121,2.228047,0.0,25.835775,0.0,-6.336945,-6.336945,23.491362,23.491362,9.765177,0.0
0.0,0.0,0.0,0.7470935,0.78987324,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,27.44221,16.0706,7.995108,24.06571,46.75897,6.47003,0.0,24.06571,0.0,-8.107012,-8.107012,-6.1714344,-6.1714344,7.995108,0.0
0.0,0.0,0.0,1.5321438,1.6118801,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0706,6.5999618,22.670565,16.10212,2.2280471,0.0,22.670565,0.0,-9.502159,-9.502159,24.560427,24.560427,6.5999618,0.0
0.0,0.0,0.0,2.2357388,2.308741,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,26.521185,16.0706,6.466728,22.537327,45.729694,6.327608,0.0,22.537327,0.0,-9.635393,-9.635393,-7.687949,-7.687949,6.466728,0.0
0.0,0.0,0.0,0.7645665,0.8371103,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0706,6.196337,22.26694,16.102121,2.2280474,0.0,22.26694,0.0,-9.905785,-9.905785,26.49835,26.49835,6.196337,0.0
0.0,0.0,0.0,1.0994183,1.1629272,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,27.308668,16.0706,8.222755,24.293356,46.609734,6.449379,0.0,24.293356,0.0,-7.879365,-7.879365,1.8186255,1.8186255,8.222755,0.0
0.0,0.0,0.0,5.2715564,5.594136,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0706,7.633331,23.703934,16.10212,2.2280471,0.0,23.703934,0.0,-8.468788,-8.468788,32.11135,32.11135,7.633331,0.0
0.0,0.0,0.0,6.8204665,7.24555,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,27.973673,16.0706,7.0288353,23.099432,47.3529,6.5522113,0.0,23.099432,0.0,-9.073284,-9.073284,6.7740207,6.7740207,7.0288353,0.0
0.0,0.0,0.0,5.1481557,5.429715,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,16.605545,16.0706,9.939202,26.0098,28.290358,3.9145315,0.0,26.0098,0.0,0.20974433,0.20974433,27.44682,27.44682,9.939202,0.0
0.0,0.0,0.0,9.371798,9.935994,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,22.911627,16.0706,9.807439,25.878038,26.512367,3.6685107,0.0,25.878038,0.0,8.904621,8.904621,42.941067,42.941067,9.807439,0.0
0.0,0.0,0.0,8.013515,8.656784,0.0,0.0,0.0,14.523133,14.523133,0.0,0.0,0.0,0.0,0.0,0.0,23.884254,14.523133,24.396187,38.910896,27.57929,3.8161411,0.0,38.910896,0.0,23.505178,23.513601,48.989548,48.997974,24.396187,-0.008423141
0.0,0.0,0.0,9.979507,10.518343,0.0,0.0,0.0,-13.379326,0.0,-13.379326,0.0,0.0,0.0,0.0,13.379326,8.081613,0.0,12.467281,-1.0424054,9.049501,1.2521778,0.0,0.0,-1.0424054,26.492636,26.622997,55.63093,55.76129,12.467281,-0.13036183
0.0,0.0,0.0,5.580051,6.084158,0.0,0.0,0.0,-14.002971,0.0,-14.002971,0.0,0.0,0.0,0.0,14.002971,8.566396,0.0,12.0780525,-2.1942751,9.591372,1.3271561,0.0,0.0,-2.1942751,25.964413,26.233767,56.649128,56.91849,12.0780525,-0.26935726
0.0,0.0,0.0,6.917058,7.450516,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,6.1253834,0.0,17.79993,3.5031393,6.8629193,0.94962084,0.0,3.5031393,0.0,31.78685,31.955643,53.0767,53.245487,17.79993,-0.16878952
0.0,0.0,0.0,4.440137,4.7178535,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,9.060317,0.0,11.795512,-2.5851953,10.143452,1.4035474,0.0,0.0,-2.5851953,25.698515,25.951225,40.79857,41.051273,11.795512,-0.25270766
0.0,0.0,0.0,3.386189,3.6411552,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,10.795298,0.0,9.932514,-4.3756876,12.082732,1.6718854,0.0,0.0,-4.3756876,23.908026,24.088223,36.399437,36.57964,9.932514,-0.18019977
0.0,0.0,0.0,3.6060226,3.8731918,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,11.202685,0.0,11.568859,-2.7505925,12.538093,1.7348931,0.0,0.0,-2.7505925,25.53312,25.724566,35.93127,36.12272,11.568859,-0.19144987
0.0,0.0,0.0,7.100814,7.5748887,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,9.961079,0.0,13.5560255,-0.7484407,11.150285,1.5428624,0.0,0.0,-0.7484407,27.535269,27.711739,39.471066,39.647537,13.5560255,-0.17646745
0.0,0.0,0.0,7.277612,7.67671,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,10.542912,0.0,15.045138,0.8465435,11.800627,1.6328504,0.0,0.8465435,0.0,29.130253,29.20085,43.95118,44.021774,15.045138,-0.07059432
0.0,0.0,0.0,5.730918,6.136883,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,10.180989,0.0,15.623572,1.4955716,11.396089,1.5768741,0.0,1.4955716,0.0,29.77928,29.77928,47.881306,47.881306,15.623572,0.0
0.0,0.0,0.0,13.853352,14.805415,0.0,0.0,0.0,-13.560836,0.0,-13.560836,0.0,0.0,0.0,0.0,13.560836,10.215055,0.0,22.296522,8.735688,11.434165,1.5821432,0.0,8.735688,0.0,36.452236,36.452236,52.617508,52.617508,22.296522,0.0
0.0,0.0,0.0,8.679992,9.143837,0.0,0.0,0.0,-5.4631767,0.0,-5.4631767,0.0,0.0,0.0,0.0,5.4631767,10.128106,0.0,16.579084,11.115909,11.336977,1.5686951,0.0,11.115909,0.0,30.734798,30.734798,42.425117,42.425117,16.579084,0.0
0.0,0.0,0.0,12.786191,13.491896,0.0,0.0,0.0,-0.40941578,0.0,-0.40941578,0.0,0.0,0.0,0.0,0.40941578,11.938099,0.0,17.620327,17.21091,13.354514,1.8478618,0.0,17.21091,0.0,28.051538,28.051538,42.119637,42.119637,17.620327,0.0
0.0,0.0,0.0,11.513112,12.283428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06026,0.0,12.5918455,12.591846,25.775682,3.566576,0.0,12.591846,0.0,12.5918455,12.5918455,26.052681,26.052681,12.5918455,0.0
0.0,0.0,0.0,6.849642,7.264174,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,20.805174,16.0706,9.543511,25.61411,39.357174,5.445844,0.0,25.61411,0.0,-6.5586095,-6.5586095,7.9690485,7.9690485,9.543511,0.0
0.0,0.0,0.0,1.6619773,1.7525458,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.803005,16.0706,6.981086,23.051685,38.236996,5.2908444,0.0,23.051685,0.0,-9.121035,-9.121035,-3.2254343,-3.2254343,6.981086,0.0
0.0,0.0,0.0,1.7761574,1.9272516,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.711067,16.0706,6.493548,22.564152,38.134228,5.276626,0.0,22.564152,0.0,-9.608574,-9.608574,-2.3296673,-2.3296673,6.493548,0.0
0.0,0.0,0.0,3.0654955,3.3563566,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.155422,16.0706,6.3580346,22.428637,37.513157,5.1906886,0.0,22.428637,0.0,-9.744087,-9.744087,0.11688429,0.11688429,6.3580346,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.873152,16.0706,6.153729,22.22433,38.3154,5.3016944,0.0,22.22433,0.0,-9.948391,-9.948391,2.3764215,2.3764215,6.153729,0.0
0.0,0.0,0.0,3.2785707,3.5943327,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.64415,16.0706,6.168577,22.23918,38.059437,5.266276,0.0,22.23918,0.0,-9.933544,-9.933544,0.019104004,0.019104004,6.168577,0.0
0.0,0.0,0.0,4.49835,4.702992,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,20.870876,16.0706,6.45154,22.522142,39.43061,5.4560056,0.0,22.522142,0.0,-9.650579,-9.650579,0.81774145,0.81774145,6.45154,0.0
0.0,0.0,0.0,13.054615,14.082453,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,20.273287,16.0706,6.8350697,22.905668,38.762657,5.3635807,0.0,22.905668,0.0,-9.26705,-9.26705,5.3111296,5.3111296,6.8350697,0.0
0.0,0.0,0.0,5.4873095,5.7275734,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,20.86124,16.0706,11.480299,27.550901,39.41984,5.4545155,0.0,27.550901,0.0,-4.6218214,-4.6218214,9.208504,9.208504,11.480299,0.0
0.0,0.0,0.0,3.1643221,3.4551609,0.0,0.0,0.0,16.0706,16.0706,0.0,0.0,0.0,0.0,0.0,0.0,19.755026,16.0706,10.988386,27.058985,38.183372,5.2834244,0.0,27.058985,0.0,-5.1137366,-5.1137366,19.844032,19.844032,10.988386,0.0
0.0,0.0,0.0,2.394596,2.518875,0.0,0.0,0.0,14.520316,14.520316,0.0,0.0,0.0,0.0,0.0,0.0,21.521011,14.520316,10.606004,25.021215,40.1573,5.5565577,0.0,25.021215,0.0,-5.6012187,-5.496117,8.598486,8.7035885,10.606004,-0.105102144
0.0,0.0,0.0,13.382101,14.211889,0.0,0.0,0.0,-13.380058,0.0,-13.380058,0.0,0.0,0.0,0.0,13.380058,4.7154083,0.0,11.131948,-2.957659,5.2869153,0.7315494,0.0,0.0,-2.957659,24.578114,25.287663,42.13296,42.842506,11.131948,-0.7095499
0.0,0.0,0.0,17.425385,18.627712,0.0,0.0,0.0,-14.002984,0.0,-14.002984,0.0,0.0,0.0,0.0,14.002984,5.6377087,0.0,18.168318,3.018068,6.3178205,0.8741956,0.0,3.018068,0.0,31.176762,32.32403,39.853886,41.001152,18.168318,-1.1472657
0.0,0.0,0.0,6.6129,7.0881157,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,19.021448,3.7650409,0.0,0.0,0.0,3.7650409,0.0,17.893042,19.021448,40.455303,41.583717,19.021448,-1.1284114
0.0,0.0,0.0,6.209766,6.615577,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,11.676115,0.0,15.993072,0.9137283,13.052209,1.8060312,0.0,0.9137283,0.0,29.19744,30.14878,22.310432,23.261778,15.993072,-0.9513431
0.0,0.0,0.0,0.7652592,0.83786875,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,9.996783,-4.9039164,0.0,0.0,0.0,0.0,-4.9039164,9.224084,9.996783,29.344784,30.117485,9.996783,-0.77269953
0.0,0.0,0.0,1.337715,1.4628992,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,3.8072276,0.0,12.403608,-2.918136,4.270953,0.590971,0.0,0.0,-2.918136,25.04815,26.241894,23.820354,25.014097,12.403608,-1.1937429
0.0,0.0,0.0,2.004486,2.1516767,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,12.199071,-3.2391205,0.0,0.0,0.0,0.0,-3.2391205,10.888879,12.199071,29.593147,30.90334,12.199071,-1.3101913
0.0,0.0,0.0,6.2850814,6.6979265,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,0.0,0.0,16.671625,2.1201942,0.0,0.0,0.0,2.1201942,0.0,16.248194,16.671625,31.122229,31.545664,16.671625,-0.42343113
0.0,0.0,0.0,7.1569963,7.668544,0.0,0.0,0.0,-14.128,0.0,-14.128,0.0,0.0,0.0,0.0,14.128,2.5567608,0.0,17.252134,3.1129968,2.8722978,0.3974393,0.0,3.1129968,0.0,30.66249,30.67363,38.635563,38.646706,17.252134,-0.011137844
0.0,0.0,0.0,5.1219115,5.4412484,0.0,0.0,0.0,-13.5599785,0.0,-13.5599785,0.0,0.0,0.0,0.0,13.5599785,0.0,0.0,20.726233,7.1662564,0.0,0.0,0.0,7.1662564,0.0,20.726233,20.726233,45.052532,45.052532,20.726233,0.0
