fuel_pricing,fuel_pricing_predicted_1,fuel_pricing_predicted_2,fuel_pricing_predicted_3,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.40809,0.38979,0.39345,0.345809
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.38979,0.39345,0.345809,0.3313398
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.39345,0.345809,0.3313398,0.3257034
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.345809,0.3313398,0.3257034,0.31415
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3313398,0.3257034,0.31415,0.2967894
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3257034,0.31415,0.2967894,0.2700958
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.31415,0.2967894,0.2700958,0.23485
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2967894,0.2700958,0.23485,0.22875
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2700958,0.23485,0.22875,0.227083297
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.23485,0.22875,0.227083297,0.2700958
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.22875,0.227083297,0.2700958,0.3221776
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.227083297,0.2700958,0.3221776,0.3222386
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2700958,0.3221776,0.3222386,0.3321328
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3221776,0.3222386,0.3321328,0.3306078
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3222386,0.3321328,0.3306078,0.3221776
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3321328,0.3306078,0.3221776,0.308294
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3306078,0.3221776,0.308294,0.30195
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3221776,0.308294,0.30195,0.3016572
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.308294,0.30195,0.3016572,0.308294
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.30195,0.3016572,0.308294,0.32025
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3016572,0.308294,0.32025,0.326228
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.308294,0.32025,0.326228,0.3329136
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.32025,0.326228,0.3329136,0.33245
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.326228,0.3329136,0.33245,0.3321328
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3329136,0.33245,0.3321328,0.3263744
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.33245,0.3321328,0.3263744,0.3201158
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3321328,0.3263744,0.3201158,0.3002054
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3263744,0.3201158,0.3002054,0.2714378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3201158,0.3002054,0.2714378,0.23668
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3002054,0.2714378,0.23668,0.2338984
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2714378,0.23668,0.2338984,0.21045
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.23668,0.2338984,0.21045,0.2395714
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2338984,0.21045,0.2395714,0.24461
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.21045,0.2395714,0.24461,0.25315
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2395714,0.24461,0.25315,0.2977776
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.24461,0.25315,0.2977776,0.32025
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.25315,0.2977776,0.32025,0.3540684
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2977776,0.32025,0.3540684,0.3217384
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.32025,0.3540684,0.3217384,0.3127226
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3540684,0.3217384,0.3127226,0.30012
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3217384,0.3127226,0.30012,0.2951302
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3127226,0.30012,0.2951302,0.29829
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.30012,0.2951302,0.29829,0.3124054
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2951302,0.29829,0.3124054,0.3220312
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.29829,0.3124054,0.3220312,0.332999
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3124054,0.3220312,0.332999,0.3468094
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3220312,0.332999,0.3468094,0.35075
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.332999,0.3468094,0.35075,0.346602
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3468094,0.35075,0.346602,0.33245
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.35075,0.346602,0.33245,0.3203232
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.346602,0.33245,0.3203232,0.3080378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.33245,0.3203232,0.3080378,0.25668534
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3203232,0.3080378,0.25668534,0.2726456
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3080378,0.25668534,0.2726456,0.23851
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.25668534,0.2726456,0.23851,0.21899
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2726456,0.23851,0.21899,0.21045
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.23851,0.21899,0.21045,0.219478
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.21899,0.21045,0.219478,0.256078
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.21045,0.219478,0.256078,0.3180052
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.219478,0.256078,0.3180052,0.332877
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.256078,0.3180052,0.332877,0.36539
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3180052,0.332877,0.36539,0.384483
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.332877,0.36539,0.384483,0.3238368
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.36539,0.384483,0.3238368,0.3133936
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.384483,0.3238368,0.3133936,0.28975
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3238368,0.3133936,0.28975,0.289872
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3133936,0.28975,0.289872,0.3135644
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28975,0.289872,0.3135644,0.331657
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.289872,0.3135644,0.331657,0.3742594
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3135644,0.331657,0.3742594,0.3934378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.331657,0.3742594,0.3934378,0.3812378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3742594,0.3934378,0.3812378,0.391986
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3934378,0.3812378,0.391986,0.3324622
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3812378,0.391986,0.3324622,0.3238368
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.391986,0.3324622,0.3238368,0.3141378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3324622,0.3238368,0.3141378,0.2846992
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3238368,0.3141378,0.2846992,0.2996686
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3141378,0.2846992,0.2996686,0.2967894
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2846992,0.2996686,0.2967894,0.28365
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2996686,0.2967894,0.28365,0.27145
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2967894,0.28365,0.27145,0.274012
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28365,0.27145,0.274012,0.27755
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27145,0.274012,0.27755,0.299266
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.274012,0.27755,0.299266,0.301462
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27755,0.299266,0.301462,0.3011448
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.299266,0.301462,0.3011448,0.3009008
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.301462,0.3011448,0.3009008,0.2795996
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3011448,0.3009008,0.2795996,0.268522
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3009008,0.2795996,0.268522,0.26596
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2795996,0.268522,0.26596,0.253699
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.268522,0.26596,0.253699,0.2714378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.26596,0.253699,0.2714378,0.3006934
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.253699,0.2714378,0.3006934,0.307562
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2714378,0.3006934,0.307562,0.346907
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3006934,0.307562,0.346907,0.3650484
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.307562,0.346907,0.3650484,0.39223
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.346907,0.3650484,0.39223,0.3568378
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3650484,0.39223,0.3568378,0.3179198
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.39223,0.3568378,0.3179198,0.3028528
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3568378,0.3179198,0.3028528,0.288774
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3179198,0.3028528,0.288774,0.3039752
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3028528,0.288774,0.3039752,0.3007422
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.288774,0.3039752,0.3007422,0.3007422
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3039752,0.3007422,0.3007422,0.299571
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3007422,0.3007422,0.299571,0.2995466
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3007422,0.299571,0.2995466,0.3007422
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.299571,0.2995466,0.3007422,0.307501
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2995466,0.3007422,0.307501,0.3161874
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3007422,0.307501,0.3161874,0.3236904
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.307501,0.3161874,0.3236904,0.3398798
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3161874,0.3236904,0.3398798,0.3158458
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3236904,0.3398798,0.3158458,0.3062688
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3398798,0.3158458,0.3062688,0.28975
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3158458,0.3062688,0.28975,0.288458032
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3062688,0.28975,0.288458032,0.3049268
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28975,0.288458032,0.3049268,0.3106242
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.288458032,0.3049268,0.3106242,0.324872873
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3049268,0.3106242,0.324872873,0.397579188
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3106242,0.324872873,0.397579188,0.413477984
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.324872873,0.397579188,0.413477984,0.418590918
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.397579188,0.413477984,0.418590918,0.366260616
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.413477984,0.418590918,0.366260616,0.323223543
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.418590918,0.366260616,0.323223543,0.3062688
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.366260616,0.323223543,0.3062688,0.30805
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.323223543,0.3062688,0.30805,0.2895914
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3062688,0.30805,0.2895914,0.2784406
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.30805,0.2895914,0.2784406,0.27145
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2895914,0.2784406,0.27145,0.27145
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2784406,0.27145,0.27145,0.2746586
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27145,0.27145,0.2746586,0.2765862
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27145,0.2746586,0.2765862,0.28975
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2746586,0.2765862,0.28975,0.29646
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2765862,0.28975,0.29646,0.29646
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28975,0.29646,0.29646,0.2960208
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.29646,0.29646,0.2960208,0.28975
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.29646,0.2960208,0.28975,0.27145
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2960208,0.28975,0.27145,0.28365
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28975,0.27145,0.28365,0.274376963
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27145,0.28365,0.274376963,0.28975
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28365,0.274376963,0.28975,0.3048536
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.274376963,0.28975,0.3048536,0.3043778
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.28975,0.3048536,0.3043778,0.3058418
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3048536,0.3043778,0.3058418,0.3103314
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3043778,0.3058418,0.3103314,0.3147356
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3058418,0.3103314,0.3147356,0.3087332
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3103314,0.3147356,0.3087332,0.29646
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3147356,0.3087332,0.29646,0.2712182
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3087332,0.29646,0.2712182,0.26657
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.29646,0.2712182,0.26657,0.2893474
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2712182,0.26657,0.2893474,0.27145
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.26657,0.2893474,0.27145,0.22387
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2893474,0.27145,0.22387,0.19215
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27145,0.22387,0.19215,0.1783762
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.22387,0.19215,0.1783762,0.22387
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.19215,0.1783762,0.22387,0.259917059
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.1783762,0.22387,0.259917059,0.3151016
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.22387,0.259917059,0.3151016,0.32635
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.259917059,0.3151016,0.32635,0.3243858
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3151016,0.32635,0.3243858,0.316137892
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.32635,0.3243858,0.316137892,0.309097138
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.3243858,0.316137892,0.309097138,0.2997052
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.316137892,0.309097138,0.2997052,0.30045317
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.309097138,0.2997052,0.30045317,0.306571336
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.2997052,0.30045317,0.306571336,0.311366741
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.30045317,0.306571336,0.311366741,0.313255825
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.306571336,0.311366741,0.313255825,0.314217515
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.311366741,0.313255825,0.314217515,0.310471249
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.313255825,0.314217515,0.310471249,0.30937015
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.314217515,0.310471249,0.30937015,0.301023776
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.310471249,0.30937015,0.301023776,0.27108777
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.30937015,0.301023776,0.27108777,0.251873136
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.301023776,0.27108777,0.251873136,0.219009923
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.27108777,0.251873136,0.219009923,0.215204438
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.251873136,0.219009923,0.215204438,0.202200824
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.219009923,0.215204438,0.202200824,0.195303627
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.215204438,0.202200824,0.195303627,0.185897195
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.202200824,0.195303627,0.185897195,0.204018916
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.195303627,0.185897195,0.204018916,0.22094788
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.185897195,0.204018916,0.22094788,0.303589607
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.204018916,0.22094788,0.303589607,0.31402301
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.22094788,0.303589607,0.31402301,0.360556677
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.303589607,0.31402301,0.360556677,0.348394034
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.31402301,0.360556677,0.348394034,0.306419019
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.360556677,0.348394034,0.306419019,0.297608471
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.348394034,0.306419019,0.297608471,0.287156158
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.306419019,0.297608471,0.287156158,0.286112143
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.297608471,0.287156158,0.286112143,0.293840343
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.287156158,0.286112143,0.293840343,0.309605415
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.286112143,0.293840343,0.309605415,0.321063472
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.293840343,0.309605415,0.321063472,0.333470908
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.309605415,0.321063472,0.333470908,0.322366017
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.321063472,0.333470908,0.322366017,0.318319521
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.333470908,0.322366017,0.318319521,0.310736342
0.13836980213249203,0.13836980213249203,0.13836980213249203,0.13836980213249203,0.322366017,0.318319521,0.310736342,0.307477698
