cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,0.0,3.5774956,4.0057373,0.11638058,0.11638058,0.0,0.4515982,0.4515982,0.0,0.0,0.0,0.10848361,0.0,0.0,112.586334,0.4515982,6.762576,5.874010294675827,131.6926131248474,18.22228044271469,0.0,5.874010294675827,0.0,-0.9181577,0.4220065,-0.9181577,0.4220065,6.762576,-1.3401641
0.0,0.0,0.0,2.5235891,2.8673258,0.11638058,0.11638058,0.0,0.45159432,0.45159432,0.0,0.0,0.0,0.10848361,0.0,0.0,103.11346,0.45159432,7.159858,6.0327591598033905,116.12880611419678,16.068719506263733,0.0,6.0327591598033905,0.0,4.1920238,5.7707167,4.1920238,5.7707167,7.159858,-1.5786934
0.0,0.0,0.0,5.1126504,5.6631126,0.11638058,0.11638058,0.0,0.4515951,0.4515951,0.0,0.0,0.0,0.10848361,0.0,0.0,95.889275,0.4515951,7.183959,5.935733437538147,108.17042684555054,14.967520028352737,0.0,5.935733437538147,0.0,4.094997,5.794818,4.094997,5.794818,7.183959,-1.699821
0.0,0.0,0.0,3.598003,4.0404835,0.11638058,0.11638058,0.0,0.45159525,0.45159525,0.0,0.0,0.0,0.10848361,0.0,0.0,93.041756,0.45159525,12.724624,11.73167559504509,104.97463989257812,14.525319576263428,0.0,11.73167559504509,0.0,9.89094,11.335483,9.89094,11.335483,12.724624,-1.4445429
0.0,0.0,0.0,1.3608453,1.6034923,0.11638058,0.11638058,0.0,0.45159534,0.45159534,0.0,0.0,0.0,0.10848361,0.0,0.0,91.53677,0.45159534,8.983379,8.424827247858047,103.25450539588928,14.287304878234863,0.0,8.424827247858047,0.0,6.5840907,7.594238,6.5840907,7.594238,8.983379,-1.0101472
0.0,0.0,0.0,1.0182778,1.2100424,0.11638058,0.11638058,0.0,0.45159397,0.45159397,0.0,0.0,0.0,0.10848361,0.0,0.0,182.55183,0.45159397,7.216619,7.093230575323105,203.75511646270752,28.193554282188416,0.0,7.093230575323105,0.0,5.901192,6.476174,-92.549355,-91.97437,7.216619,-0.5749818
0.0,0.0,0.0,3.941724,4.3920426,0.11638058,0.11638058,0.0,0.45159414,0.45159414,0.0,0.0,0.0,0.10848361,0.0,0.0,182.50069,0.45159414,11.8962965,12.290441572666168,203.82277870178223,28.202916622161865,0.0,12.290441572666168,0.0,10.954602,11.012052,-82.31114,-82.25369,11.8962965,-0.057449494
0.0,0.0,0.0,8.638691,9.47701,0.11638058,0.11638058,0.0,0.45159426,0.45159426,0.0,0.0,0.0,0.10848361,0.0,0.0,183.09012,0.45159426,12.432812,12.88440716266632,203.97093772888184,28.223417282104492,0.0,12.88440716266632,0.0,12.069956,12.069956,-72.17701,-72.17701,12.432812,0.0
0.0,0.0,0.0,5.7140036,6.300113,0.11638058,0.11638058,0.0,0.45159355,0.45159355,0.0,0.0,0.0,0.10848361,0.0,0.0,183.28857,0.45159355,9.771156,10.22274935245514,204.2227373123169,28.258259057998657,0.0,10.22274935245514,0.0,9.382868,9.382868,-67.29917,-67.29917,9.771156,0.0
0.0,0.0,0.0,2.8057132,3.1955338,0.11638058,0.11638058,0.0,0.4515929,0.4515929,0.0,0.0,0.0,0.10848361,0.0,0.0,182.60521,0.4515929,10.168052,10.619645446538925,203.77260494232178,28.195974111557007,0.0,10.619645446538925,0.0,9.485599,9.485599,-62.576008,-62.576008,10.168052,0.0
0.0,0.0,0.0,3.6993809,4.123354,0.11638058,0.11638058,0.0,0.4515938,0.4515938,0.0,0.0,0.0,0.10848361,0.0,0.0,182.55737,0.4515938,7.5725517,8.024145275354385,204.15102672576904,28.24833595752716,0.0,8.024145275354385,0.0,6.446886,6.446886,-60.757343,-60.757343,7.5725517,0.0
0.0,0.0,0.0,0.096423,0.22233333,0.11638058,0.11638058,0.0,0.45159322,0.45159322,0.0,0.0,0.0,0.10848361,0.0,0.0,182.92198,0.45159322,6.699331,7.150924205780029,203.9913215637207,28.226237893104553,0.0,7.150924205780029,0.0,6.1488233,6.1488233,-62.81337,-62.81337,6.699331,0.0
0.0,0.0,0.0,1.4292068,1.6575063,0.11638058,0.11638058,0.0,0.4515926,0.4515926,0.0,0.0,0.0,0.10848361,0.0,0.0,183.20557,0.4515926,5.772211,6.223803639411926,204.40335655212402,28.2832510471344,0.0,6.223803639411926,0.0,5.1054173,5.1054173,-67.29977,-67.29977,5.772211,0.0
0.0,0.0,0.0,1.0557035,1.275886,0.11638058,0.11638058,0.0,0.45159337,0.45159337,0.0,0.0,0.0,0.10848361,0.0,0.0,183.38821,0.45159337,4.360809,4.812402248382568,204.36836910247803,28.27841007709503,0.0,4.812402248382568,0.0,3.940258,3.940258,-73.29783,-73.29783,4.360809,0.0
0.0,0.0,0.0,1.6159798,1.8942931,0.11638058,0.11638058,0.0,0.451592,0.451592,0.0,0.0,0.0,0.10848361,0.0,0.0,182.60638,0.451592,3.6242528,4.0758446753025055,203.96915340423584,28.223170399665833,0.0,4.0758446753025055,0.0,2.7559018,2.7559018,-67.655304,-67.655304,3.6242528,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45159215,0.45159215,0.0,0.0,0.0,0.10848361,0.0,0.0,182.19711,0.45159215,3.5651853,4.016777470707893,203.15392112731934,28.11036705970764,0.0,4.016777470707893,0.0,3.067253,3.067253,-62.515667,-62.515667,3.5651853,0.0
0.0,0.0,0.0,2.5201766,2.870252,0.11638058,0.11638058,0.0,0.4515919,0.4515919,0.0,0.0,0.0,0.10848361,0.0,0.0,182.37479,0.4515919,3.4751377,3.9267294853925705,203.85097122192383,28.206817865371704,0.0,3.9267294853925705,0.0,2.4060915,2.4060915,-58.86475,-58.86475,3.4751377,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.4515924,0.4515924,0.0,0.0,0.0,0.10848361,0.0,0.0,183.47603,0.4515924,3.4862244,3.9378169029951096,204.3556365966797,28.27664816379547,0.0,3.9378169029951096,0.0,3.179277,3.179277,-57.34882,-57.34882,3.4862244,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45159185,0.45159185,0.0,0.0,0.0,0.10848361,0.0,0.0,183.27905,0.45159185,3.6157036,4.0672953724861145,204.37390995025635,28.279176712036133,0.0,4.0672953724861145,0.0,3.0601623,3.0601623,-49.077232,-49.077232,3.6157036,0.0
0.0,0.0,0.0,2.2524536,2.5993018,0.11638058,0.11638058,0.0,0.4515918,0.4515918,0.0,0.0,0.0,0.10848361,0.0,0.0,182.6508,0.4515918,3.978618,4.430209711194038,203.50619411468506,28.15911066532135,0.0,4.430209711194038,0.0,3.5772753,3.5772753,-42.458,-42.458,3.978618,0.0
0.0,0.0,0.0,3.6035607,4.0208316,0.11638058,0.11638058,0.0,0.45159194,0.45159194,0.0,0.0,0.0,0.10848361,0.0,0.0,182.88106,0.45159194,4.953694,5.405285954475403,203.73685836791992,28.191027879714966,0.0,5.405285954475403,0.0,4.6040654,4.6040654,-31.946238,-31.946238,4.953694,0.0
0.0,0.0,0.0,7.113379,7.8265276,0.11638058,0.11638058,0.0,0.45159057,0.45159057,0.0,0.0,0.0,0.10848361,0.0,0.0,183.12639,0.45159057,9.733162,10.18475241959095,203.988018989563,28.225780844688416,0.0,10.18475241959095,0.0,9.422025,9.422025,-26.9501,-26.9501,9.733162,0.0
0.0,0.0,0.0,4.2789316,4.7616987,0.11638058,0.11638058,0.0,0.45159116,0.45159116,0.0,0.0,0.0,0.10848361,0.0,0.0,183.39342,0.45159116,17.446705,17.708449110388756,204.16018867492676,28.249603867530823,0.0,17.708449110388756,0.0,17.064854,17.2547,-23.075743,-22.885897,17.446705,-0.18984579
0.0,0.0,0.0,5.8452616,6.5123353,0.11638058,0.11638058,0.0,0.4515905,0.4515905,0.0,0.0,0.0,0.10848361,0.0,0.0,183.42358,0.4515905,18.72105,18.425036996603012,204.46625232696533,28.291953921318054,0.0,18.425036996603012,0.0,17.49068,18.238285,-48.954502,-48.206898,18.72105,-0.7476051
0.0,0.0,0.0,3.035039,3.4040623,0.11638058,0.11638058,0.0,0.45159027,0.45159027,0.0,0.0,0.0,0.10848361,0.0,0.0,183.01834,0.45159027,7.2601357,6.416197165846825,204.00908660888672,28.2286958694458,0.0,6.416197165846825,0.0,5.488617,6.784146,-74.8355,-73.53997,7.2601357,-1.2955285
0.0,0.0,0.0,12.870923,14.079231,0.11638058,0.11638058,0.0,0.45159027,0.45159027,0.0,0.0,0.0,0.10848361,0.0,0.0,183.20157,0.45159027,6.9972057,6.01028299331665,204.10091400146484,28.24140202999115,0.0,6.01028299331665,0.0,5.200588,6.6391015,-72.65306,-71.214554,6.9972057,-1.4385133
0.0,0.0,0.0,2.2166502,2.5064716,0.11638058,0.11638058,0.0,0.4515904,0.4515904,0.0,0.0,0.0,0.10848361,0.0,0.0,183.07094,0.4515904,7.7449794,7.325123071670532,204.09837245941162,28.241050243377686,0.0,7.325123071670532,0.0,6.370846,7.2422934,-83.37085,-82.499405,7.7449794,-0.87144715
0.0,0.0,0.0,2.9342155,3.3014424,0.11638058,0.11638058,0.0,0.45158976,0.45158976,0.0,0.0,0.0,0.10848361,0.0,0.0,183.38478,0.45158976,7.3902397,7.054089337587357,204.45212745666504,28.28999948501587,0.0,7.054089337587357,0.0,6.0935187,6.881259,-88.43658,-87.648834,7.3902397,-0.78774047
0.0,0.0,0.0,4.4938254,5.0407524,0.11638058,0.11638058,0.0,0.4515896,0.4515896,0.0,0.0,0.0,0.10848361,0.0,0.0,183.3944,0.4515896,7.695557,7.4995183646678925,204.39453125,28.282029628753662,0.0,7.4995183646678925,0.0,6.6068172,7.2544465,-86.83136,-86.18372,7.695557,-0.64762896
0.0,0.0,0.0,4.5128517,5.0432954,0.11638058,0.11638058,0.0,0.45158896,0.45158896,0.0,0.0,0.0,0.10848361,0.0,0.0,183.33578,0.45158896,8.005753,8.151705622673035,204.34991836547852,28.275856852531433,0.0,8.151705622673035,0.0,7.2395606,7.545195,-91.72505,-91.41942,8.005753,-0.3056353
0.0,0.0,0.0,1.3248198,1.5615523,0.11638058,0.11638058,0.0,0.45159006,0.45159006,0.0,0.0,0.0,0.10848361,0.0,0.0,183.61021,0.45159006,9.675713,10.096724897623062,204.47776699066162,28.29354703426361,0.0,10.096724897623062,0.0,9.363752,9.394329,-90.77463,-90.74405,9.675713,-0.030577179
0.0,0.0,0.0,4.6027093,5.11768,0.11638058,0.11638058,0.0,0.45158952,0.45158952,0.0,0.0,0.0,0.10848361,0.0,0.0,182.91345,0.45158952,13.776543,14.228133380413055,204.0814037322998,28.238702535629272,0.0,14.228133380413055,0.0,13.134542,13.134542,-85.92522,-85.92522,13.776543,0.0
0.0,0.0,0.0,5.503964,6.134777,0.11638058,0.11638058,0.0,0.45158884,0.45158884,0.0,0.0,0.0,0.10848361,0.0,0.0,183.41853,0.45158884,9.724506,10.176095724105835,204.2112216949463,28.256665229797363,0.0,10.176095724105835,0.0,9.489008,9.489008,-85.2971,-85.2971,9.724506,0.0
0.0,0.0,0.0,7.0642266,7.819912,0.11638058,0.11638058,0.0,0.45171085,0.45171085,0.0,0.0,0.0,0.10848361,0.0,0.0,183.20677,0.45171085,9.055038,9.506749004125595,204.25810527801514,28.263152718544006,0.0,9.506749004125595,0.0,8.543129,8.543129,-99.74388,-99.74388,9.055038,0.0
0.0,0.0,0.0,1.8934555,2.1863945,0.11638058,0.11638058,0.0,0.4515919,0.4515919,0.0,0.0,0.0,0.10848361,0.0,0.0,182.7274,0.4515919,12.187341,12.63893187046051,203.94777488708496,28.22021210193634,0.0,12.63893187046051,0.0,11.439268,11.439268,-102.984665,-102.984665,12.187341,0.0
0.0,0.0,0.0,4.477862,5.0343285,0.11638058,0.11638058,0.0,0.4515882,0.4515882,0.0,0.0,0.0,0.10848361,0.0,0.0,183.29099,0.4515882,6.869123,7.320711314678192,204.2614278793335,28.263612270355225,0.0,7.320711314678192,0.0,6.451754,6.451754,-111.37831,-111.37831,6.869123,0.0
0.0,0.0,0.0,2.136137,2.4142122,0.11638058,0.11638058,0.0,0.4515882,0.4515882,0.0,0.0,0.0,0.10848361,0.0,0.0,183.47508,0.4515882,5.2584267,5.710014492273331,204.40568447113037,28.283573031425476,0.0,5.710014492273331,0.0,4.904565,4.904565,-110.825485,-110.825485,5.2584267,0.0
0.0,0.0,0.0,3.7114577,4.2112617,0.11638058,0.11638058,0.0,0.45158786,0.45158786,0.0,0.0,0.0,0.10848361,0.0,0.0,182.67104,0.45158786,4.251979,4.703566640615463,203.6992712020874,28.185826778411865,0.0,4.703566640615463,0.0,3.680866,3.680866,-113.11561,-113.11561,4.251979,0.0
0.0,0.0,0.0,1.3142129,1.5675156,0.11638058,0.11638058,0.0,0.4515873,0.4515873,0.0,0.0,0.0,0.10848361,0.0,0.0,182.29796,0.4515873,3.7433982,4.194985255599022,203.05716609954834,28.096979022026062,0.0,4.194985255599022,0.0,3.395108,3.395108,-110.13926,-110.13926,3.7433982,0.0
0.0,0.0,0.0,2.1057181,2.4375527,0.11638058,0.11638058,0.0,0.4515875,0.4515875,0.0,0.0,0.0,0.10848361,0.0,0.0,183.056,0.4515875,3.6508417,4.1024293303489685,203.99064922332764,28.226144671440125,0.0,4.1024293303489685,0.0,3.2333648,3.2333648,-111.404724,-111.404724,3.6508417,0.0
0.0,0.0,0.0,1.0729764,1.2848371,0.11638058,0.11638058,0.0,0.4515868,0.4515868,0.0,0.0,0.0,0.10848361,0.0,0.0,183.3841,0.4515868,3.5531344,4.004720821976662,204.37380123138428,28.27916145324707,0.0,4.004720821976662,0.0,3.1195664,3.1195664,-111.67745,-111.67745,3.5531344,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158648,0.45158648,0.0,0.0,0.0,0.10848361,0.0,0.0,183.18375,0.45158648,6.077823,6.529409810900688,204.18009185791016,28.252357959747314,0.0,6.529409810900688,0.0,5.6114936,5.6114936,-107.27284,-107.27284,6.077823,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158744,0.45158744,0.0,0.0,0.0,0.10848361,0.0,0.0,183.33698,0.45158744,3.566847,4.018434405326843,204.20815467834473,28.25624120235443,0.0,4.018434405326843,0.0,3.2474535,3.2474535,-107.33506,-107.33506,3.566847,0.0
0.0,0.0,0.0,1.2488017,1.480983,0.11638058,0.11638058,0.0,0.45158708,0.45158708,0.0,0.0,0.0,0.10848361,0.0,0.0,182.83508,0.45158708,3.8040032,4.2555902898311615,204.27063274383545,28.264886140823364,0.0,4.2555902898311615,0.0,2.8491516,2.8491516,-95.339645,-95.339645,3.8040032,0.0
0.0,0.0,0.0,6.932562,7.713139,0.11638058,0.11638058,0.0,0.45158574,0.45158574,0.0,0.0,0.0,0.10848361,0.0,0.0,183.59985,0.45158574,5.6478376,6.099423348903656,204.50462245941162,28.297263026237488,0.0,6.099423348903656,0.0,5.322487,5.322487,-85.74133,-85.74133,5.6478376,0.0
0.0,0.0,0.0,1.6703185,1.9527445,0.11638058,0.11638058,0.0,0.4515851,0.4515851,0.0,0.0,0.0,0.10848361,0.0,0.0,183.25595,0.4515851,6.3882074,6.839792728424072,204.06604194641113,28.236576914787292,0.0,6.839792728424072,0.0,6.1326923,6.1326923,-74.991425,-74.991425,6.3882074,0.0
0.0,0.0,0.0,4.288872,4.738593,0.11638058,0.11638058,0.0,0.45158604,0.45158604,0.0,0.0,0.0,0.10848361,0.0,0.0,183.53195,0.45158604,15.896734,16.15439671278,204.4561586380005,28.290557146072388,0.0,16.15439671278,0.0,15.353624,15.547548,-71.33498,-71.14105,15.896734,-0.19392335
0.0,0.0,0.0,6.5732837,7.251658,0.11638058,0.11638058,0.0,0.45158643,0.45158643,0.0,0.0,0.0,0.10848361,0.0,0.0,183.20007,0.45158643,6.8273406,6.556889146566391,204.26620960235596,28.26427388191223,0.0,6.556889146566391,0.0,5.5786514,6.3006897,-90.400635,-89.67859,6.8273406,-0.72203785
0.0,0.0,0.0,3.0666287,3.486192,0.11638058,0.11638058,0.0,0.4515851,0.4515851,0.0,0.0,0.0,0.10848361,0.0,0.0,183.28247,0.4515851,6.6997128,6.0803326070308685,204.29702186584473,28.268537521362305,0.0,6.0803326070308685,0.0,5.154479,6.2254443,-93.461334,-92.39036,6.6997128,-1.0709653
0.0,0.0,0.0,1.9338543,2.2127562,0.11638058,0.11638058,0.0,0.45158523,0.45158523,0.0,0.0,0.0,0.10848361,0.0,0.0,183.42812,0.45158523,6.453698,5.6250274777412415,204.31596851348877,28.271159172058105,0.0,5.6250274777412415,0.0,4.859873,6.140128,-109.147804,-107.86755,6.453698,-1.2802558
0.0,0.0,0.0,1.5135612,1.75895,0.11638058,0.11638058,0.0,0.4515857,0.4515857,0.0,0.0,0.0,0.10848361,0.0,0.0,183.51202,0.4515857,7.2968507,6.1666717529296875,204.46201515197754,28.291367650032043,0.0,6.1666717529296875,0.0,5.3452854,6.9270506,-113.99691,-112.41515,7.2968507,-1.5817645
0.0,0.0,0.0,1.0324578,1.2472959,0.11638058,0.11638058,0.0,0.45158437,0.45158437,0.0,0.0,0.0,0.10848361,0.0,0.0,183.00851,0.45158437,6.16351,5.166614845395088,203.95751476287842,28.22156012058258,0.0,5.166614845395088,0.0,4.267924,5.716403,-121.18084,-119.73236,6.16351,-1.448479
0.0,0.0,0.0,1.7066407,1.9806861,0.11638058,0.11638058,0.0,0.4515837,0.4515837,0.0,0.0,0.0,0.10848361,0.0,0.0,182.77882,0.4515837,7.8870435,7.446140140295029,203.69438552856445,28.185150623321533,0.0,7.446140140295029,0.0,6.558141,7.450628,-116.27484,-115.382355,7.8870435,-0.8924869
0.0,0.0,0.0,4.651216,5.1810465,0.11638058,0.11638058,0.0,0.4515857,0.4515857,0.0,0.0,0.0,0.10848361,0.0,0.0,183.31955,0.4515857,7.23902,7.239794373512268,204.2020559310913,28.255396962165833,0.0,7.239794373512268,0.0,6.4585233,6.9093337,-118.81196,-118.361145,7.23902,-0.4508109
0.0,0.0,0.0,1.6098518,1.8537035,0.11638058,0.11638058,0.0,0.45158434,0.45158434,0.0,0.0,0.0,0.10848361,0.0,0.0,183.60426,0.45158434,16.86331,17.26730701327324,204.45162868499756,28.28993046283722,0.0,17.26730701327324,0.0,16.553905,16.601494,-105.455124,-105.40755,16.86331,-0.04758674
0.0,0.0,0.0,4.609349,5.125001,0.11638058,0.11638058,0.0,0.45158365,0.45158365,0.0,0.0,0.0,0.10848361,0.0,0.0,183.2227,0.45158365,9.137554,9.589138388633728,204.1003532409668,28.241324543952942,0.0,9.589138388633728,0.0,8.823978,8.823978,-110.95457,-110.95457,9.137554,0.0
0.0,0.0,0.0,2.4131572,2.7150073,0.11638058,0.11638058,0.0,0.45158306,0.45158306,0.0,0.0,0.0,0.10848361,0.0,0.0,182.94702,0.45158306,13.880185,14.331768035888672,204.07805919647217,28.238239765167236,0.0,14.331768035888672,0.0,13.247207,13.247207,-107.572205,-107.572205,13.880185,0.0
0.0,0.0,0.0,3.537831,3.9381294,0.11638058,0.11638058,0.0,0.4515843,0.4515843,0.0,0.0,0.0,0.10848361,0.0,0.0,183.31087,0.4515843,14.161375,14.612958788871765,204.40463161468506,28.283427357673645,0.0,14.612958788871765,0.0,13.6242695,13.6242695,-103.48533,-103.48533,14.161375,0.0
0.0,0.0,0.0,8.615071,9.567923,0.11638058,0.11638058,0.0,0.4515836,0.4515836,0.0,0.0,0.0,0.10848361,0.0,0.0,183.52142,0.4515836,11.765215,12.216797828674316,204.36980819702148,28.278608918190002,0.0,12.216797828674316,0.0,11.495241,11.495241,-106.51871,-106.51871,11.765215,0.0
0.0,0.0,0.0,7.8995485,8.658767,0.11638058,0.11638058,0.0,0.45158336,0.45158336,0.0,0.0,0.0,0.10848361,0.0,0.0,183.27495,0.45158336,7.897012,8.348595589399338,204.37490367889404,28.279313921928406,0.0,8.348595589399338,0.0,7.340561,7.340561,-105.87655,-105.87655,7.897012,0.0
0.0,0.0,0.0,3.216049,3.6236398,0.11638058,0.11638058,0.0,0.45158273,0.45158273,0.0,0.0,0.0,0.10848361,0.0,0.0,183.32674,0.45158273,5.794279,6.245861619710922,204.20581340789795,28.255916953086853,0.0,6.245861619710922,0.0,5.4612823,5.4612823,-111.56221,-111.56221,5.794279,0.0
0.0,0.0,0.0,3.1051092,3.516809,0.11638058,0.11638058,0.0,0.45158294,0.45158294,0.0,0.0,0.0,0.10848361,0.0,0.0,183.13025,0.45158294,3.768655,4.220238238573074,204.12277126312256,28.244426369667053,0.0,4.220238238573074,0.0,3.303149,3.303149,-119.44019,-119.44019,3.768655,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158228,0.45158228,0.0,0.0,0.0,0.10848361,0.0,0.0,183.24245,0.45158228,3.5377002,3.989282324910164,204.21365547180176,28.257002234458923,0.0,3.989282324910164,0.0,3.11754,3.11754,-126.39031,-126.39031,3.5377002,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158198,0.45158198,0.0,0.0,0.0,0.10848361,0.0,0.0,183.46396,0.45158198,3.5465293,3.998111069202423,204.27219009399414,28.26510179042816,0.0,3.998111069202423,0.0,3.3147197,3.3147197,-120.64745,-120.64745,3.5465293,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158204,0.45158204,0.0,0.0,0.0,0.10848361,0.0,0.0,183.19424,0.45158204,3.4751377,3.9267195612192154,204.09599590301514,28.240721583366394,0.0,3.9267195612192154,0.0,3.1263926,3.1263926,-109.67627,-109.67627,3.4751377,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.4515826,0.4515826,0.0,0.0,0.0,0.10848361,0.0,0.0,182.86638,0.4515826,3.4535336,3.9051162749528885,203.98898315429688,28.225914359092712,0.0,3.9051162749528885,0.0,2.8219497,2.8219497,-108.967445,-108.967445,3.4535336,0.0
0.0,0.0,0.0,3.1282256,3.501398,0.11638058,0.11638058,0.0,0.45158195,0.45158195,0.0,0.0,0.0,0.10848361,0.0,0.0,183.14073,0.45158195,4.452582,4.904163986444473,204.04791831970215,28.234069108963013,0.0,4.904163986444473,0.0,4.0841637,4.0841637,-107.12694,-107.12694,4.452582,0.0
0.0,0.0,0.0,2.4800375,2.8034797,0.11638058,0.11638058,0.0,0.4515806,0.4515806,0.0,0.0,0.0,0.10848361,0.0,0.0,182.29533,0.4515806,5.0290203,5.4806007742881775,203.11272430419922,28.104666352272034,0.0,5.4806007742881775,0.0,4.641454,4.641454,-94.700714,-94.700714,5.0290203,0.0
0.0,0.0,0.0,4.5085163,5.0974708,0.11638058,0.11638058,0.0,0.45158073,0.45158073,0.0,0.0,0.0,0.10848361,0.0,0.0,183.59998,0.45158073,5.395794,5.847374737262726,204.49068641662598,28.295334815979004,0.0,5.847374737262726,0.0,5.0892158,5.0892158,-88.0792,-88.0792,5.395794,0.0
0.0,0.0,0.0,13.64229,15.182955,0.11638058,0.11638058,0.0,0.4515815,0.4515815,0.0,0.0,0.0,0.10848361,0.0,0.0,183.46194,0.4515815,5.2950444,5.7466259598731995,204.4454288482666,28.289072275161743,0.0,5.7466259598731995,0.0,4.8777547,4.8777547,-84.11197,-84.11197,5.2950444,0.0
