cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,26.475014,4.0010357,3.2881033,-1.0276365,0.0,-1.0276365,-7.9119997,0.0,-7.9119997,0.0,0.9409226,0.0,0.9409226,7.9119997,42.340267,0.0,13.943195,32.006738007068634,32.006738007068634,0.0,40.946373,44.73395,40.946373,44.73395,13.943195,-3.787575
0.0,0.0,4.678446,0.781567,0.541136,-0.28860697,0.0,-0.28860697,-7.623912,0.0,-7.623912,0.0,0.26481384,0.0,0.26481384,7.623912,7.60423,0.0,10.90373,5.650006100535393,5.650006100535393,0.0,13.562526,16.411919,23.4518,26.301191,10.90373,-2.8493943
0.0,0.0,19.170092,0.8932096,0.4957028,-0.48183662,0.0,-0.48183662,-5.4604173,0.0,-5.4604173,0.0,0.4396664,0.0,0.4396664,5.4604173,31.297367,0.0,7.606716,19.579418748617172,19.579418748617172,0.0,25.521675,27.754349,28.35652,30.589197,7.606716,-2.2326756
0.0,0.0,9.55138,5.5343637,5.184615,-0.6579063,0.0,-0.6579063,-1.8240871,0.0,-1.8240871,0.0,0.6236189,0.0,0.6236189,1.8240871,15.537014,0.0,7.393409,17.5518978536129,17.5518978536129,0.0,20.03389,22.787312,26.43921,29.192627,7.393409,-2.753419
0.0,0.0,16.864574,1.8907827,1.5664594,-0.48183662,0.0,-0.48183662,0.0,0.0,0.0,0.0,0.4396664,0.0,0.4396664,0.0,27.356813,0.0,8.272217,26.223107278347015,26.223107278347015,0.0,26.704945,27.185085,30.660963,31.141106,8.272217,-0.48014376
0.0,0.0,10.8594265,1.1790217,0.5046768,-0.77416897,0.0,-0.77416897,0.0,0.0,0.0,0.0,0.71597475,0.0,0.71597475,0.0,16.902353,0.0,8.872555,20.236658692359924,20.236658692359924,0.0,21.01083,21.01083,29.413012,29.413012,8.872555,0.0
0.0,0.0,24.097345,1.6048205,1.4829093,-0.24719582,0.0,-0.24719582,0.0,0.0,0.0,0.0,0.23244591,0.0,0.23244591,0.0,39.085293,0.0,10.519968,36.10022461414337,36.10022461414337,0.0,36.34742,36.34742,37.199356,37.199356,10.519968,0.0
0.0,0.0,10.988348,3.5112984,2.6443653,-1.1283492,0.0,-1.1283492,0.0,0.0,0.0,0.0,1.0552778,0.0,1.0552778,0.0,17.128023,0.0,10.611914,24.244627237319946,24.244627237319946,0.0,25.372978,25.372978,33.205807,33.205807,10.611914,0.0
0.0,0.0,23.15625,3.4123445,1.9700794,-1.7278299,0.0,-1.7278299,0.0,0.0,0.0,0.0,1.6119956,0.0,1.6119956,0.0,36.978264,0.0,7.599805,32.726133584976196,32.726133584976196,0.0,34.453964,34.453964,36.55441,36.55441,7.599805,0.0
0.0,0.0,12.426704,1.6772317,5.860906,4.0241456,4.0241456,0.0,8.984278,8.984278,0.0,0.0,0.0,3.742257,0.0,0.0,19.336746,8.984278,5.861694,33.13358163833618,33.13358163833618,0.0,20.125158,20.125158,28.496515,28.496515,5.861694,0.0
0.0,0.0,25.22115,0.33914453,4.3697376,4.0241456,4.0241456,0.0,8.977578,8.977578,0.0,0.0,0.0,3.742257,0.0,0.0,40.28671,8.977578,4.3132505,42.881715178489685,42.881715178489685,0.0,29.879992,29.879992,33.454014,33.454014,4.3132505,0.0
0.0,0.0,13.55661,0.15121116,4.188943,4.0241456,4.0241456,0.0,8.970956,8.970956,0.0,0.0,0.0,3.742257,0.0,0.0,21.16383,8.970956,3.6959884,30.41249692440033,30.41249692440033,0.0,17.417395,17.417395,25.606543,25.606543,3.6959884,0.0
0.0,0.0,25.900358,0.0,4.0241456,4.0241456,4.0241456,0.0,8.96441,8.96441,0.0,0.0,0.0,3.742257,0.0,0.0,41.397755,8.96441,3.5725532,42.461467027664185,42.461467027664185,0.0,29.47291,29.47291,29.868998,29.868998,3.5725532,0.0
0.0,0.0,14.7040415,0.7485543,4.1314793,3.3156686,3.3156686,0.0,8.95794,8.95794,0.0,0.0,0.0,3.083839,0.0,0.0,23.001337,8.95794,3.5778124,31.371273398399353,31.371273398399353,0.0,19.097664,19.097664,25.274376,25.274376,3.5778124,0.0
0.0,0.0,26.395182,2.03691,5.048699,2.959196,2.959196,0.0,8.951545,8.951545,0.0,0.0,0.0,2.7523203,0.0,0.0,42.17884,8.951545,3.5599513,43.95537757873535,43.95537757873535,0.0,32.044636,32.044636,32.329987,32.329987,3.5599513,0.0
0.0,0.0,14.659234,1.5595584,3.648129,1.9891595,1.9891595,0.0,8.945224,8.945224,0.0,0.0,0.0,1.8472346,0.0,0.0,22.683884,8.945224,3.6741025,30.926690578460693,30.926690578460693,0.0,19.992306,19.992306,26.793594,26.793594,3.6741025,0.0
0.0,0.0,27.821129,0.7109776,2.532557,1.757699,1.757699,0.0,8.938976,8.938976,0.0,0.0,0.0,1.6254965,0.0,0.0,43.827164,8.938976,3.8915186,43.184181451797485,43.184181451797485,0.0,32.487507,32.487507,33.500805,33.500805,3.8915186,0.0
0.0,0.0,15.101591,0.8533727,2.3905325,1.4614797,1.4614797,0.0,8.932802,8.932802,0.0,0.0,0.0,1.3417196,0.0,0.0,23.320444,8.932802,4.4163637,30.84128987789154,30.84128987789154,0.0,20.447008,20.447008,30.21004,30.21004,4.4163637,0.0
0.0,0.0,27.701292,4.94291,6.1857886,0.9483491,0.9483491,0.0,8.718781,8.718781,0.0,0.0,0.0,0.8729601,0.0,0.0,43.60242,8.718781,6.3456326,48.95149385929108,48.95149385929108,0.0,39.284363,39.284363,43.614723,43.614723,6.3456326,0.0
0.0,0.0,14.870411,2.8625412,3.1795795,0.23276316,0.23276316,0.0,6.601248,6.601248,0.0,0.0,0.0,0.21704261,0.0,0.0,23.253263,6.601248,8.170755,31.80429995059967,31.80429995059967,0.0,24.970287,25.987984,31.395498,32.413193,8.170755,-1.0176945
0.0,0.0,25.781485,3.8671563,2.4386737,-1.7233868,0.0,-1.7233868,-6.2410254,0.0,-6.2410254,0.0,1.598131,0.0,1.598131,6.2410254,40.97445,0.0,9.699694,30.434151768684387,30.434151768684387,0.0,38.398567,39.643238,39.43844,40.683113,9.699694,-1.2446744
0.0,0.0,14.037765,1.8541121,1.5442148,-0.45935243,0.0,-0.45935243,-7.4432974,0.0,-7.4432974,0.0,0.4260436,0.0,0.4260436,7.4432974,22.37961,0.0,9.92237,16.51853382587433,16.51853382587433,0.0,24.421183,25.963697,31.463858,33.006374,9.92237,-1.542517
0.0,0.0,24.390406,1.3512652,0.77027833,-0.69955754,0.0,-0.69955754,-7.9119997,0.0,-7.9119997,0.0,0.6434965,0.0,0.6434965,7.9119997,39.69248,0.0,9.86171,25.24792069196701,25.24792069196701,0.0,33.859478,35.72195,36.269268,38.131737,9.86171,-1.8624742
0.0,0.0,13.504866,1.7506094,1.4256148,-0.41833153,0.0,-0.41833153,-7.9119997,0.0,-7.9119997,0.0,0.40075988,0.0,0.40075988,7.9119997,21.513885,0.0,9.864801,14.903860926628113,14.903860926628113,0.0,23.23419,25.213615,30.48419,32.46361,9.864801,-1.9794208
0.0,0.0,23.991798,0.38995475,0.41262245,0.0,0.0,0.0,-7.9119997,0.0,-7.9119997,0.0,0.0,0.0,0.0,7.9119997,39.586605,0.0,10.418187,25.12643039226532,25.12643039226532,0.0,33.038433,34.82261,32.79593,34.580105,10.418187,-1.7841774
0.0,0.0,12.152135,3.2380524,2.0468154,-1.4433565,0.0,-1.4433565,-7.9119997,0.0,-7.9119997,0.0,1.3355479,0.0,1.3355479,7.9119997,19.607862,0.0,10.927483,16.05407503247261,16.05407503247261,0.0,25.40943,26.56979,30.309776,31.470135,10.927483,-1.1603582
0.0,0.0,22.824991,1.8193139,0.43242884,-1.535131,0.0,-1.535131,-7.9119997,0.0,-7.9119997,0.0,1.423042,0.0,1.423042,7.9119997,36.585407,0.0,7.981324,22.117529153823853,22.117529153823853,0.0,31.564661,32.773876,32.397537,33.60675,7.981324,-1.2092139
0.0,0.0,13.001962,7.344532,6.4163585,-1.5731907,0.0,-1.5731907,-7.9119997,0.0,-7.9119997,0.0,1.4490585,0.0,1.4490585,7.9119997,20.272213,0.0,10.334592,20.63480620086193,20.63480620086193,0.0,30.119995,31.3261,35.316956,36.523064,10.334592,-1.2061056
0.0,0.0,25.853651,4.3016243,3.5424938,-1.1167963,0.0,-1.1167963,-7.9119997,0.0,-7.9119997,0.0,1.0222793,0.0,1.0222793,7.9119997,41.164402,0.0,8.078968,29.20134675502777,29.20134675502777,0.0,38.230145,38.591908,38.65742,39.01919,8.078968,-0.36176702
0.0,0.0,13.254306,3.7478213,3.090773,-0.9884576,0.0,-0.9884576,-7.364606,0.0,-7.364606,0.0,0.9183433,0.0,0.9183433,7.364606,20.529295,0.0,8.154489,17.134961128234863,17.134961128234863,0.0,25.488026,25.488026,34.10349,34.10349,8.154489,0.0
0.0,0.0,25.907162,1.2905014,0.5756931,-0.8184335,0.0,-0.8184335,-3.0883927,0.0,-3.0883927,0.0,0.7621249,0.0,0.7621249,3.0883927,40.829617,0.0,9.949072,33.34353411197662,33.34353411197662,0.0,37.25036,37.25036,38.719826,38.719826,9.949072,0.0
0.0,0.0,13.13468,7.087924,6.2428083,-1.2814678,0.0,-1.2814678,0.0,0.0,0.0,0.0,1.1969352,0.0,1.1969352,0.0,20.250988,0.0,10.762522,30.140011072158813,30.140011072158813,0.0,31.421478,31.421478,38.96895,38.96895,10.762522,0.0
0.0,0.0,26.906738,7.821787,7.176916,-1.1400235,0.0,-1.1400235,0.0,0.0,0.0,0.0,1.0635427,0.0,1.0635427,0.0,41.959114,0.0,7.5597596,41.64341354370117,41.64341354370117,0.0,42.783436,42.783436,43.917526,43.917526,7.5597596,0.0
0.0,0.0,14.713526,1.4721853,5.6231275,4.0241456,4.0241456,0.0,8.984233,8.984233,0.0,0.0,0.0,3.742257,0.0,0.0,22.373049,8.984233,5.6566,34.97748804092407,34.97748804092407,0.0,21.969109,21.969109,30.81507,30.81507,5.6566,0.0
0.0,0.0,28.810097,0.87913334,4.196401,3.2372255,3.2372255,0.0,8.977533,8.977533,0.0,0.0,0.0,3.0080276,0.0,0.0,44.3851,8.977533,3.7802398,45.76427221298218,45.76427221298218,0.0,33.54951,33.54951,35.826847,35.826847,3.7802398,0.0
0.0,0.0,16.311357,1.0126629,4.094798,2.9910712,2.9910712,0.0,8.970912,8.970912,0.0,0.0,0.0,2.7783551,0.0,0.0,24.323679,8.970912,3.5629556,32.94002318382263,32.94002318382263,0.0,20.978039,20.978039,31.10628,31.10628,3.5629556,0.0
0.0,0.0,30.25861,0.0,2.9910717,2.9910712,2.9910712,0.0,8.964367,8.964367,0.0,0.0,0.0,2.7783551,0.0,0.0,46.342476,8.964367,3.5455503,45.75959861278534,45.75959861278534,0.0,33.80416,33.80416,37.58981,37.58981,3.5455503,0.0
0.0,0.0,17.429417,0.0,2.001349,2.001349,2.001349,0.0,8.957897,8.957897,0.0,0.0,0.0,1.8585631,0.0,0.0,25.747025,8.957897,3.5524375,31.94110071659088,31.94110071659088,0.0,20.981855,20.981855,31.244205,31.244205,3.5524375,0.0
0.0,0.0,32.746613,0.0,1.8615814,1.8615814,1.8615814,0.0,8.951503,8.951503,0.0,0.0,0.0,1.7279325,0.0,0.0,49.468685,8.951503,3.5198421,47.079540729522705,47.079540729522705,0.0,36.266453,36.266453,38.2634,38.2634,3.5198421,0.0
0.0,0.0,18.333138,1.8287995,2.7756891,0.7727966,0.7727966,0.0,8.945183,8.945183,0.0,0.0,0.0,0.7098124,0.0,0.0,26.654118,8.945183,3.6794755,33.73348617553711,33.73348617553711,0.0,24.015507,24.015507,32.136635,32.136635,3.6794755,0.0
0.0,0.0,33.383442,1.5909407,2.2106867,0.51484394,0.51484394,0.0,8.938935,8.938935,0.0,0.0,0.0,0.47443578,0.0,0.0,49.302113,8.938935,4.122013,48.655073404312134,48.655073404312134,0.0,39.20129,39.20129,42.641125,42.641125,4.122013,0.0
0.0,0.0,19.13652,4.4055815,5.048442,0.23276316,0.23276316,0.0,8.932761,8.932761,0.0,0.0,0.0,0.21704261,0.0,0.0,27.796644,8.932761,6.593272,39.710997581481934,39.710997581481934,0.0,30.545475,30.545475,40.90863,40.90863,6.593272,0.0
0.0,0.0,33.294506,2.6488464,3.0293193,0.23276316,0.23276316,0.0,8.68103,8.68103,0.0,0.0,0.0,0.21704261,0.0,0.0,50.242638,8.68103,14.298536,59.3033926486969,59.3033926486969,0.0,50.3896,50.3896,53.836258,53.836258,14.298536,0.0
0.0,0.0,17.891956,2.3917904,2.8441777,0.23276316,0.23276316,0.0,6.4955297,6.4955297,0.0,0.0,0.0,0.21704261,0.0,0.0,27.511646,6.4955297,12.259109,38.04143810272217,38.04143810272217,0.0,31.313147,32.762478,39.535477,40.98481,12.259109,-1.4493337
0.0,0.0,23.56623,3.0632153,2.575706,-0.76118016,0.0,-0.76118016,-6.239255,0.0,-6.239255,0.0,0.70727634,0.0,0.70727634,6.239255,39.499653,0.0,9.328287,25.477896451950073,25.477896451950073,0.0,32.47833,36.231403,31.40049,35.15356,9.328287,-3.7530732
0.0,0.0,11.918138,2.5496974,1.131687,-1.6101859,0.0,-1.6101859,-7.4410124,0.0,-7.4410124,0.0,1.4949442,0.0,1.4949442,7.4410124,20.50121,0.0,8.956597,8.05773350596428,8.05773350596428,0.0,17.10893,23.616608,18.73595,25.243626,8.956597,-6.5076737
0.0,0.0,12.426668,5.8259807,4.214187,-2.083904,0.0,-2.083904,-7.9119997,0.0,-7.9119997,0.0,1.9368383,0.0,1.9368383,7.9119997,23.83267,0.0,8.942629,9.625548660755157,9.625548660755157,0.0,19.62145,27.667387,18.868462,26.914394,8.942629,-8.045934
0.0,0.0,6.8815136,2.1371648,1.1731725,-1.1167963,0.0,-1.1167963,-7.9119997,0.0,-7.9119997,0.0,1.0222793,0.0,1.0222793,7.9119997,13.571331,0.0,9.120501,0.10017359256744385,0.10017359256744385,0.0,9.128969,18.291983,9.112442,18.275455,9.120501,-9.1630125
0.0,0.0,4.267975,1.7969314,1.8703275,0.0,0.0,0.0,-7.9119997,0.0,-7.9119997,0.0,0.0,0.0,0.0,7.9119997,9.503834,0.0,7.3212004,-3.91373348236084,0.0,-3.91373348236084,3.9982665,13.459504,3.9090884,13.370325,7.3212004,-9.461237
0.0,0.0,4.2400694,1.5204067,1.3503153,-0.2793436,0.0,-0.2793436,-7.9119997,0.0,-7.9119997,0.0,0.26761,0.0,0.26761,7.9119997,9.415507,0.0,7.680839,-3.019473224878311,0.0,-3.019473224878311,5.1718707,13.550568,3.7235258,12.102222,7.680839,-8.3786955
0.0,0.0,1.028808,0.47503167,0.35003713,-0.13967177,0.0,-0.13967177,-7.9119997,0.0,-7.9119997,0.0,0.13380498,0.0,0.13380498,7.9119997,2.4234047,0.0,12.875678,-1.2171211540699005,0.0,-1.2171211540699005,6.834551,14.394194,8.195211,15.754854,12.875678,-7.559643
0.0,0.0,0.6222799,1.6597421,1.4537619,-0.3047368,0.0,-0.3047368,-7.9119997,0.0,-7.9119997,0.0,0.28526184,0.0,0.28526184,7.9119997,1.5465845,0.0,7.829808,-3.119779512286186,0.0,-3.119779512286186,5.0969577,10.210587,6.3662004,11.47983,7.829808,-5.1136293
0.0,0.0,0.0,1.4089296,0.19807729,-1.3356833,0.0,-1.3356833,-7.9119997,0.0,-7.9119997,0.0,1.2271819,0.0,1.2271819,7.9119997,0.0,0.0,9.008825,-0.5534377321600914,0.0,-0.5534377321600914,8.694245,10.542586,10.221307,12.069648,9.008825,-1.8483404
0.0,0.0,0.497924,2.8999612,1.9002281,-1.2175033,0.0,-1.2175033,-7.3680835,0.0,-7.3680835,0.0,1.1350813,0.0,1.1350813,7.3680835,1.148544,0.0,10.266529,5.29659777879715,5.29659777879715,0.0,13.882185,13.882185,17.17568,17.17568,10.266529,0.0
0.0,0.0,2.571216,1.8057173,1.7587931,-0.16506544,0.0,-0.16506544,-3.098464,0.0,-3.098464,0.0,0.15145724,0.0,0.15145724,3.098464,4.9370503,0.0,9.732335,10.963879764080048,10.963879764080048,0.0,14.227409,14.227409,17.641155,17.641155,9.732335,0.0
0.0,0.0,3.6901383,1.8518841,1.3038523,-0.6584549,0.0,-0.6584549,0.0,0.0,0.0,0.0,0.6241223,0.0,0.6241223,0.0,6.8353252,0.0,11.217078,16.211069643497467,16.211069643497467,0.0,16.869524,16.869524,19.927746,19.927746,11.217078,0.0
0.0,0.0,6.366201,5.1093087,3.2702885,-2.205855,0.0,-2.205855,0.0,0.0,0.0,0.0,2.0423207,0.0,2.0423207,0.0,11.596184,0.0,13.913664,23.550152242183685,23.550152242183685,0.0,25.756006,25.756006,28.421871,28.421871,13.913664,0.0
0.0,0.0,5.215436,4.803506,9.200761,4.0241456,4.0241456,0.0,8.984234,8.984234,0.0,0.0,0.0,3.742257,0.0,0.0,8.933935,8.984234,8.361256,31.7616868019104,31.7616868019104,0.0,18.753307,18.753307,24.105686,24.105686,8.361256,0.0
0.0,0.0,16.31625,3.1616082,6.9000607,3.563827,3.563827,0.0,8.977534,8.977534,0.0,0.0,0.0,3.3127604,0.0,0.0,26.97613,8.977534,4.9279523,37.12179684638977,37.12179684638977,0.0,24.580437,24.580437,25.949667,25.949667,4.9279523,0.0
0.0,0.0,7.9835806,0.40972134,3.2670822,2.8316994,2.8316994,0.0,8.970912,8.970912,0.0,0.0,0.0,2.6302438,0.0,0.0,13.340322,8.970912,4.250651,24.472225785255432,24.472225785255432,0.0,12.669614,12.669614,18.094011,18.094011,4.250651,0.0
0.0,0.0,19.080914,0.6616458,2.7102532,1.9891595,1.9891595,0.0,8.964367,8.964367,0.0,0.0,0.0,1.8472346,0.0,0.0,31.643902,8.964367,3.6208267,34.37635827064514,34.37635827064514,0.0,23.42283,23.42283,22.696804,22.696804,3.6208267,0.0
0.0,0.0,9.606343,0.0,1.9891595,1.9891595,1.9891595,0.0,8.957897,8.957897,0.0,0.0,0.0,1.8472346,0.0,0.0,15.608885,8.957897,3.5524375,24.10583770275116,24.10583770275116,0.0,13.158781,13.158781,18.259954,18.259954,3.5524375,0.0
0.0,0.0,23.044811,0.0,1.8870205,1.8870205,1.8870205,0.0,8.951503,8.951503,0.0,0.0,0.0,1.7535161,0.0,0.0,39.17465,8.951503,3.5198421,37.40317893028259,37.40317893028259,0.0,26.564655,26.564655,23.73844,23.73844,3.5198421,0.0
0.0,0.0,7.2519817,0.6945593,1.319233,0.56333065,0.56333065,0.0,8.945183,8.945183,0.0,0.0,0.0,0.52192867,0.0,0.0,11.958877,8.945183,3.695227,21.211624681949615,21.211624681949615,0.0,11.703111,11.703111,18.142006,18.142006,3.695227,0.0
0.0,0.0,20.108994,5.396944,6.086467,0.23276316,0.23276316,0.0,8.938936,8.938936,0.0,0.0,0.0,0.21704261,0.0,0.0,33.79412,8.938936,3.9115698,39.04596829414368,39.04596829414368,0.0,29.874271,29.874271,29.42807,29.42807,3.9115698,0.0
0.0,0.0,6.1012545,1.6388643,1.9631535,0.23276316,0.23276316,0.0,8.932761,8.932761,0.0,0.0,0.0,0.21704261,0.0,0.0,10.191213,8.932761,5.572678,22.56984692811966,22.56984692811966,0.0,13.404322,13.404322,22.522589,22.522589,5.572678,0.0
0.0,0.0,22.045626,4.2059383,4.8323727,0.23276316,0.23276316,0.0,8.681033,8.681033,0.0,0.0,0.0,0.21704261,0.0,0.0,36.02603,8.681033,6.6012883,42.16032147407532,42.16032147407532,0.0,33.246525,33.246525,35.227287,35.227287,6.6012883,0.0
0.0,0.0,8.725712,0.68447673,0.9776924,0.23276316,0.23276316,0.0,6.492324,6.492324,0.0,0.0,0.0,0.21704261,0.0,0.0,15.553642,6.492324,8.228927,23.10551106929779,23.10551106929779,0.0,16.380424,17.699568,22.2748,23.593946,8.228927,-1.3191452
0.0,0.0,12.857972,0.5500219,0.0,-0.5809456,0.0,-0.5809456,-6.240449,0.0,-6.240449,0.0,0.5500219,0.0,0.5500219,6.240449,24.54009,0.0,9.003979,11.50404179096222,11.50404179096222,0.0,18.325436,22.442896,16.400991,20.518454,9.003979,-4.11746
0.0,0.0,2.574791,0.36872065,0.23916914,-0.13988942,0.0,-0.13988942,-7.441963,0.0,-7.441963,0.0,0.13401347,0.0,0.13401347,7.441963,5.3265724,0.0,8.771344,-2.3870511054992676,0.0,-2.3870511054992676,5.1948013,11.725193,6.989725,13.520117,8.771344,-6.5303917
0.0,0.0,4.1504025,2.1436045,1.96596,-0.29549378,0.0,-0.29549378,-7.9119997,0.0,-7.9119997,0.0,0.27570823,0.0,0.27570823,7.9119997,8.806221,0.0,8.321799,-1.6726030707359314,0.0,-1.6726030707359314,6.53489,14.733655,7.4960666,15.694832,8.321799,-8.198765
0.0,0.0,2.9652538,8.254543,8.704737,0.0,0.0,0.0,-7.9119997,0.0,-7.9119997,0.0,0.0,0.0,0.0,7.9119997,5.8706517,0.0,9.4146,5.123263478279114,5.123263478279114,0.0,13.035263,21.084589,13.463098,21.512426,9.4146,-8.049326
0.0,0.0,2.3315,0.0,0.0,0.0,0.0,0.0,-7.9119997,0.0,-7.9119997,0.0,0.0,0.0,0.0,7.9119997,5.3042197,0.0,8.473183,-4.487880080938339,0.0,-4.487880080938339,3.42412,10.804682,3.0741014,10.454663,8.473183,-7.380562
0.0,0.0,1.1120958,0.17750907,0.19318655,0.0,0.0,0.0,-7.9119997,0.0,-7.9119997,0.0,0.0,0.0,0.0,7.9119997,2.5748491,0.0,7.9183426,-4.261864095926285,0.0,-4.261864095926285,3.650136,9.223625,4.192949,9.7664385,7.9183426,-5.573489
0.0,0.0,0.6642555,2.7308767,2.8839896,0.0,0.0,0.0,-7.9119997,0.0,-7.9119997,0.0,0.0,0.0,0.0,7.9119997,1.2919754,0.0,8.748835,1.736187219619751,1.736187219619751,0.0,9.648187,12.29708,10.460241,13.109134,8.748835,-2.648892
0.0,0.0,0.41606396,2.6887295,1.8163555,-1.043611,0.0,-1.043611,-7.9119997,0.0,-7.9119997,0.0,0.96918243,0.0,0.96918243,7.9119997,1.0035253,0.0,12.631861,4.9234504997730255,4.9234504997730255,0.0,13.879062,15.907892,14.93215,16.96098,12.631861,-2.0288303
0.0,0.0,0.39686716,2.537708,1.6671122,-1.0619035,0.0,-1.0619035,-7.9119997,0.0,-7.9119997,0.0,0.9872559,0.0,0.9872559,7.9119997,0.910746,0.0,7.8340406,1.7028129547834396,1.7028129547834396,0.0,10.676716,10.959923,12.533622,12.816829,7.8340406,-0.28320646
0.0,0.0,3.3428643,5.7820177,4.794135,-1.4712999,0.0,-1.4712999,-7.367741,0.0,-7.367741,0.0,1.3733498,0.0,1.3733498,7.367741,6.876578,0.0,8.672395,9.441652774810791,9.441652774810791,0.0,18.280693,18.280693,20.399588,20.399588,8.672395,0.0
0.0,0.0,1.1636822,5.675969,5.1585217,-0.948982,0.0,-0.948982,-3.0944583,0.0,-3.0944583,0.0,0.8819303,0.0,0.8819303,3.0944583,2.327345,0.0,10.439919,13.667665094137192,13.667665094137192,0.0,17.711105,17.711105,21.38062,21.38062,10.439919,0.0
